name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-8;2;false;34733;18288;41740;false;10;10;10;13275 14061 16057 16659 16720 30283 31977 34931 40903 41739;13275 14061 16057 16659 16720 30283 31977 34931 40903 41739;13275 14061 16057 16659 16720 30283 31977 34931 40903 41739;658;325;886;1;1;1
interactive-discover-8;3;false;60183;60170;60190;true;7;7;7;15484 17154 40663 41439 41749 60189 60180;15484 17154 40663 41439 41749 60189 60180;15484 17154 40663 41439 41749 60189 60180;1017;983;1036;1;1;1
interactive-discover-8;4;false;60185;60163;60232;true;5;5;5;15310 17070 35556 37587 60231;15310 17070 35556 37587 60231;15310 17070 35556 37587 60231;1088;1076;1103;1;1;1
interactive-short-1;0;false;12059;9349;16402;false;1;1;1;16380;16380;16380;127;121;129;0;0;2
interactive-short-1;1;false;7102;6803;8226;false;1;1;1;8225;8225;8225;21;21;21;0;0;0
interactive-short-1;2;false;7038;6830;7178;false;1;1;1;7177;7177;7177;18;18;18;0;0;0
interactive-short-1;3;false;11371;11305;11439;false;1;1;1;11438;11438;11438;225;225;225;0;0;0
interactive-short-1;4;false;8901;8573;9485;false;1;1;1;9485;9485;9485;124;124;124;0;0;0
interactive-short-2;0;true;60185;60166;60246;true;0;0;0;;;;1459;1296;1599;2;2;3
interactive-short-2;1;true;60229;60219;60235;true;0;0;0;;;;1446;1363;1462;2;2;2
interactive-short-2;2;true;60196;60171;60273;true;0;0;0;;;;1378;1164;1665;2;2;2
interactive-short-2;3;false;60239;60195;60254;true;1;1;1;60225;60225;60225;1556;1406;2028;3;3;3
interactive-short-2;4;false;60178;60169;60217;true;1;1;1;60217;60217;60217;1533;1424;1734;2;2;3
interactive-short-3;0;false;17255;16690;17548;false;1;1;1;16993;16993;16993;457;415;493;4;4;4
interactive-short-3;1;false;16825;16738;17116;false;1;1;1;16972;16972;16972;357;332;402;4;4;4
interactive-short-3;2;false;16883;16583;17270;false;1;1;1;17030;17030;17030;764;733;791;4;4;4
interactive-short-3;3;false;17036;16819;17613;false;1;1;1;17065;17065;17065;399;347;519;4;4;4
interactive-short-3;4;false;16906;16719;16993;false;1;1;1;16833;16833;16833;423;355;489;4;4;4
interactive-short-4;0;false;6695;6515;7123;false;1;1;1;7122;7122;7122;1;1;1;0;0;0
interactive-short-4;1;false;6797;6480;7023;false;1;1;1;7017;7017;7017;1;1;1;0;0;0
interactive-short-4;2;false;6623;6158;6729;false;1;1;1;6720;6720;6720;2;2;2;0;0;0
interactive-short-4;3;false;6818;6672;6870;false;1;1;1;6870;6870;6870;2;2;2;0;0;0
interactive-short-4;4;false;7271;6569;7632;false;1;1;1;7631;7631;7631;1;1;1;0;0;0
interactive-short-5;0;false;8232;8127;8292;false;1;1;1;8285;8285;8285;40;40;40;0;0;0
interactive-short-5;1;false;8643;8360;9004;false;1;1;1;9003;9003;9003;39;39;39;0;0;0
interactive-short-5;2;false;10587;9546;11847;false;1;1;1;11846;11846;11846;103;103;103;0;0;0
interactive-short-5;3;false;8139;7820;8315;false;1;1;1;8314;8314;8314;38;38;38;0;0;0
interactive-short-5;4;false;9349;8297;9612;false;1;1;1;9611;9611;9611;53;53;53;0;0;0
interactive-short-6;0;true;60142;60136;60154;true;0;0;0;;;;3425;3234;3971;3;3;3
interactive-short-6;1;false;60251;60189;60414;true;1;1;1;60184;60184;60184;4372;3737;4810;3;3;3
interactive-short-6;2;true;60278;60207;60312;true;0;0;0;;;;5188;5145;5209;2;2;2
interactive-short-6;3;true;60242;60205;60306;true;0;0;0;;;;5864;5635;6153;2;2;2
interactive-short-6;4;true;60167;60151;60174;true;0;0;0;;;;2913;2295;4830;2;2;2
interactive-short-7;0;true;16886;16766;17277;false;0;0;0;;;;659;628;778;5;5;5
interactive-short-7;1;true;17024;16617;17265;false;0;0;0;;;;683;628;732;5;5;5
interactive-short-7;2;true;16876;16711;17176;false;0;0;0;;;;646;634;686;5;5;5
interactive-short-7;3;true;16981;16871;17096;false;0;0;0;;;;842;830;845;5;5;5
interactive-short-7;4;true;16952;16537;17135;false;0;0;0;;;;730;687;855;5;5;5
