cpu_percentage,memory,memory_percentage,received,transmitted
0.00545,342315008,2.0925815800840057,8178,2965
0,342315008,2.0925815800840057,8178,2965
0.043407960199004975,342310912,2.0925565411171134,8310,3031
0.0022332506203473945,342310912,2.0925565411171134,8310,3031
0,342310912,2.0925565411171134,8310,3031
0.002009925558312655,342310912,2.0925565411171134,8310,3031
0,342310912,2.0925565411171134,8310,3031
18.99884130982368,343261184,2.09836558143611,79161,528759
17.519567430025447,350371840,2.141833227961014,237212,1134775
9.714005037783375,353546240,2.16123842730249,247970,1423792
15.92831234256927,392613888,2.4000600935205414,324311,1751312
24.673443037974682,410431488,2.5089795995017248,627563,2861004
19.15957070707071,417685504,2.553323609867857,658577,3610461
5.910778894472362,420978688,2.5734549392492068,695322,3948764
20.228989898989898,452132864,2.7639013214314776,873607,5024474
0.5844472361809046,451153920,2.757917008344236,904231,5039786
12.7172,488968192,2.9890767506932665,997072,5626324
26.56746835443038,510513152,3.120781716546375,1303690,6826034
12.65751879699248,491962368,3.0073802354914836,1324078,7233253
6.028095238095238,492896256,3.013089119942911,1342706,7410116
17.75264631043257,494579712,3.023380135335616,1545112,8392347
18.494181360201512,494145536,3.02072600484504,1890069,9273623
25.343173803526447,494407680,3.0223284987261425,1947895,10440022
9.159874371859296,494448640,3.022578888395065,1968423,10841868
14.706081424936388,495169536,3.0269857465680965,2158633,11595599
16.014874371859296,498888704,3.049721128506238,2182933,12255690
20.088010204081634,496582656,3.0356241901459144,2474654,12848762
18.671139240506328,496435200,3.0347227873377944,2546928,14352001
1.0139598997493735,496398336,3.0344974366357644,2553008,14417007
18.82537688442211,497135616,3.039004450676365,2739096,15163889
12.084748743718594,496951296,3.037877697166215,2848041,16407079
25.564263959390864,493625344,3.0175460560497274,3076093,16752659
17.66260101010101,498266112,3.0459152055386194,3125753,17815420
2.6093249999999997,492437504,3.0102847556509817,3142567,17996840
18.801704834605598,493142016,3.0145914579564446,3328247,18747479
6.755502512562813,497266688,3.039805697616916,3352535,19407299
16.232340966921118,493535232,3.0169951987780985,3696962,20354503
23.554597989949748,493510656,3.016844964976745,3753386,21436562
2.4049363867684477,493756416,3.0183473029902785,3772413,21605882
22.835959595959597,494522368,3.023029589799125,3958204,22353871
12.126675191815856,495243264,3.0274364479721565,4293805,23623979
26.37066326530612,491294720,3.0032988838880508,4347717,24715938
9.12520202020202,491487232,3.0044757153319854,4372159,25192224
13.421607142857143,491823104,3.0065289106171478,4557641,25938243
10.533627204030227,491884544,3.0069044951205313,4594432,26673548
21.225882352941177,492404736,3.010084443915844,4915046,27596915
16.24335,492650496,3.0115867819293776,4969610,28656744
2.896287878787879,493105152,3.0143661072544146,4987074,28845837
22.02223076923077,493199360,3.0149420034929357,5170418,29561691
11.201287878787879,493150208,3.014641535890229,5277461,30774453
25.53408629441624,499740672,3.054929233619821,5549965,31891829
9.851234256926952,494804992,3.0247572785146883,5582627,32369838
10.406868686868687,495411200,3.028463045614738,5644328,32890119
22.9373164556962,500396032,3.058935468322577,5794473,33781668
0.3256926952141058,499482624,3.053351778705611,5815065,33791964
21.890808080808082,488906752,2.988701166189883,6157416,34418374
25.302929292929292,491724800,3.0059279754117347,6233320,35819622
13.656616161616162,491892736,3.0069545730543155,6309876,36527492
16.034772727272728,492982272,3.013614938247648,6496353,37439749
16.60764411027569,495202304,3.0271860583032346,6613730,37752767
13.267607052896727,495169536,3.0269857465680965,6929759,38362887
25.583765903307885,495472640,3.028838630118121,7030933,38702321
25.402525510204082,493391872,3.0161188349368704,7134555,40097948
10.378939393939394,493817856,3.018722887493662,7166208,40376142
21.797715736040608,497958912,3.0440372830217024,7371106,41625872
15.066307692307692,496590848,3.035674268079699,7522393,41963377
6.986892230576442,495415296,3.0284880845816304,7623748,42554997
25.648775510204082,502894592,3.074209238126835,7965328,43687955
16.97598484848485,497229824,3.0395803469148865,8045817,44385329
0.3937406483790523,497246208,3.039680502782455,8047437,44388763
0.500997506234414,497127424,3.0389543727425803,8053395,44394283
1.2321945137157109,494780416,3.0246070447133353,8118881,44429545
0.390875,494780416,3.0246070447133353,8120482,44432880
0.33935323383084576,494821376,3.0248574343822576,8122066,44436130
0.3397755610972569,494862336,3.0251078240511795,8123664,44439451
0.4237905236907731,494825472,3.02488247334915,8125268,44442801
0.5619950124688279,494837760,3.0249575902498265,8127670,44447807
6.871939546599497,495230976,3.02736133107148,8166805,44788639
24.199360613810743,495656960,3.0299653836282716,8465294,45897176
6.29935,495996928,3.0320436178803263,8477459,46100035
0.2703759398496241,495996928,3.0320436178803263,8479062,46103381
0.6138118811881188,495341568,3.02803738317757,8494263,46113535
0.6187780548628429,494809088,3.0247823174815807,8512368,46125140
0.2172208436724566,494804992,3.0247572785146883,8513175,46126840
0.18653366583541148,494829568,3.024907512316042,8513972,46128490
0.17471321695760597,494825472,3.02488247334915,8514775,46130170
0.08895261845386533,494850048,3.025032707150503,8515569,46131805
0.17972704714640197,494874624,3.025182940951856,8516366,46133455
0.23645885286783042,494804992,3.0247572785146883,8517167,46135124
0.17516209476309227,494804992,3.0247572785146883,8517966,46136784
0.1786284289276808,494804992,3.0247572785146883,8518766,46138449
0.16818407960199006,494804992,3.0247572785146883,8519574,46140154
0.226575,494825472,3.02488247334915,8520367,46141783
0.21606435643564356,494829568,3.024907512316042,8521160,46143413
0.39408977556109726,494874624,3.025182940951856,8522758,46146733
0.17778054862842893,494899200,3.0253331747532095,8523556,46148388
0.2781296758104738,494870528,3.025157901984964,8524361,46150078
0.17870646766169154,494870528,3.025157901984964,8525165,46151763
