name;id;results;time;error;timestamps;httpRequests
interactive-discover-1;0;6;17644;false;9604 9696 9717 9805 12140 12387;51
interactive-discover-1;1;4;13102;false;9876 10118 10119 10216;50
interactive-discover-1;2;1;12393;false;10725;43
interactive-discover-1;3;14;8670;false;5622 5629 5640 5648 5657 5661 5664 5674 5677 5684 5703 5713 5733 5744;30
interactive-discover-1;4;8;44273;false;11913 12093 12192 12292 12364 12411 12467 12526;45
interactive-discover-2;0;66;47819;false;4246 4273 4299 4342 4422 4443 4480 4491 6635 6638 6646 6673 6699 6703 6711 6712 6726 6731 6736 6739 6745 6770 6776 6789 6790 6804 6806 6828 6833 6838 6858 6861 6862 6899 6900 6906 6907 6924 6925 6929 6930 6931 6933 7001 7002 7027 7032 7037 7042 7048 7057 7065 7070 7071 7073 7074 7075 7075 7078 7079 9762 9784 9808 9823 47795 47803;52
interactive-discover-2;1;46;20451;false;8070 8071 8076 8076 19838 19849 19861 19872 19923 19961 19981 19986 19988 20000 20024 20040 20063 20068 20085 20131 20134 20142 20152 20188 20190 20196 20198 20199 20211 20233 20235 20238 20239 20283 20283 20342 20342 20368 20368 20399 20399 20422 20422 8025 641 641;51
interactive-discover-2;2;32;17132;false;4426 15789 15818 15841 15888 16939 16955 16992 16995 16995 16999 17000 17002 17002 17003 17006 17006 17025 17032 17032 17079 17096 17097 17110 17110 17121 17121 17129 17129 17131 17131 17131;44
interactive-discover-2;3;198;17209;false;3208 3213 3222 3222 3236 3241 3246 3249 3255 3257 3267 3271 3271 3273 3275 3299 5813 5855 5994 6252 6258 6361 6475 6579 6677 6735 6774 6813 6847 6888 6927 6945 6968 6978 6989 6997 7015 7038 7062 7075 7158 7233 7239 7262 7379 7438 7510 7587 7639 7680 7743 7743 7795 7883 7926 7944 7948 7958 8007 8012 8026 8034 8058 8189 8204 8271 8281 8294 8302 8364 8369 8384 8385 8428 8432 8485 8491 10395 10395 10762 10764 11056 11064 11240 11241 11303 11306 11438 11438 11474 11474 11579 11579 11625 11625 11823 11823 12034 12034 12243 12243 12339 12339 12433 12433 12490 12491 12573 12573 12596 12596 12641 12641 12715 12715 12748 12748 12802 12802 12867 12867 12918 12918 12961 12961 13025 13025 13039 13039 13104 13104 13125 13125 13184 13184 13228 13228 13451 13451 13588 13588 13744 13963 14009 14022 14022 14043 14054 14059 14067 14068 14072 14075 14087 14095 14112 14152 14152 14165 14165 14173 14173 14181 14181 14183 14183 14191 14192 14201 14201 14202 14202 14208 14208 14211 14212 14212 14212 14212 14212 14213 14213 14213 14213 14214 14214 14214 14215 14215 14215 14217 14217 14219 14219 14219 14219 14221 14221;31
interactive-discover-2;4;98;48217;false;5739 5790 5828 5912 5955 5993 6015 6154 6158 6210 6237 6263 8218 8236 8311 8355 8416 8416 8463 8512 8578 9018 9686 9989 10169 10372 10555 10560 10924 10961 11011 11032 11085 11100 11116 11150 11186 11365 11455 11653 12134 12196 12205 12279 12328 12345 12384 12498 12559 12648 12775 12792 12827 12847 12867 12888 12932 12945 13006 13408 13433 13538 13616 13789 13920 13963 13970 14024 14065 14177 14482 14489 14520 14544 14586 14628 14701 14702 14769 14788 14875 15194 15248 15305 15310 15461 15557 15666 15741 15741 15874 15938 15965 15997 16216 16346 18084 18125;46
interactive-discover-3;0;71;79038;true;2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559 2559;178
interactive-discover-3;1;67;6301;false;6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6300 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301 6301;179
interactive-discover-3;2;55;3141;false;3139 3139 3139 3139 3139 3139 3139 3139 3139 3139 3139 3139 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140;128
interactive-discover-3;3;203;10636;false;10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10617 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10620 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10621 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10622 10633 10633 10633 10633 10633 10633 10633 10633 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10635 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636 10636;237
interactive-discover-3;4;142;7773;false;7754 7754 7754 7754 7754 7754 7754 7754 7754 7754 7754 7754 7756 7756 7756 7756 7756 7756 7756 7756 7756 7756 7756 7756 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7759 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7761 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7762 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763 7763;197
interactive-discover-4;0;5;7674;false;7673 7673 7673 7673 7673;68
interactive-discover-4;1;0;1222;false;;55
interactive-discover-4;2;0;1257;false;;48
interactive-discover-4;3;0;1242;false;;36
interactive-discover-4;4;7;7109;false;7109 7109 7109 7109 7109 7109 7109;66
interactive-discover-5;0;15;2398;false;364 392 1188 1195 1642 1675 2298 2298 2301 2301 2301 2353 2353 2353 2355;52
interactive-discover-5;1;3;666;false;135 594 629;51
interactive-discover-5;2;3;580;false;95 565 571;44
interactive-discover-5;3;4;877;false;115 219 250 250;31
interactive-discover-5;4;20;2130;false;257 278 376 523 540 546 1012 1016 1165 1222 1654 1656 1987 2063 2064 2064 2066 2066 2066 2066;46
interactive-discover-6;0;0;120364;true;;
interactive-discover-6;1;0;2099;false;;51
interactive-discover-6;2;1;1044;false;560;44
interactive-discover-6;3;0;120272;true;;
interactive-discover-6;4;27;9021;false;8812 8858 8858 8899 8899 8907 8907 8908 8920 8920 8921 8962 8962 8962 8970 8970 8970 8976 8976 8976 8981 8981 8981 8982 8982 8982 8999;46
interactive-discover-7;0;1;121257;true;16388;
interactive-discover-7;1;1;1676;false;1189;51
interactive-discover-7;2;1;1068;false;253;44
interactive-discover-7;3;1;120006;true;1613;
interactive-discover-7;4;1;5038;false;4713;46
interactive-discover-8;0;10;38758;false;18392 18392 19804 20444 23029 24801 27782 31240 34160 37708;896
interactive-discover-8;1;10;36995;false;28014 28014 30027 30027 31873 31873 34094 34094 36164 36164;1394
interactive-discover-8;2;8;115603;true;33650 33952 28398 28704 28704 30985 41521 52266;
interactive-discover-8;3;10;42193;false;23476 24077 24816 26630 27366 28332 30660 32068 37375 41224;428
interactive-discover-8;4;10;111879;true;32977 33923 26960 33166 36209 45364 52989 54562 61919 71372;2682
interactive-short-1;0;0;1053;true;;
interactive-short-1;1;1;1200;false;42;52
interactive-short-1;2;1;1107;false;56;45
interactive-short-1;3;1;1032;false;35;32
interactive-short-1;4;1;836;false;518;47
interactive-short-2;0;0;119391;true;;
interactive-short-2;1;0;119763;true;;
interactive-short-2;2;0;120649;true;;
interactive-short-2;3;0;120189;true;;
interactive-short-2;4;1;119637;true;79036;
interactive-short-3;0;0;1240;false;;121
interactive-short-3;1;0;2241;false;;382
interactive-short-3;2;0;2319;false;;437
interactive-short-3;3;0;4058;false;;592
interactive-short-3;4;0;1925;false;;820
interactive-short-4;0;0;2544;false;;209
interactive-short-4;1;0;1757;false;;160
interactive-short-4;2;0;2383;false;;277
interactive-short-4;3;0;1884;false;;259
interactive-short-4;4;0;1792;false;;75
interactive-short-5;0;0;1875;false;;100
interactive-short-5;1;0;2957;false;;463
interactive-short-5;2;0;1984;false;;117
interactive-short-5;3;0;2025;false;;255
interactive-short-5;4;0;2225;false;;148
interactive-short-6;0;1;117458;true;55101;
interactive-short-6;1;1;120312;true;3518;
interactive-short-6;2;0;119168;true;;
interactive-short-6;3;0;119969;true;;
interactive-short-6;4;0;119575;true;;
interactive-short-7;0;0;1671;false;;89
interactive-short-7;1;0;1442;false;;165
interactive-short-7;2;0;1447;false;;222
interactive-short-7;3;0;2340;false;;242
interactive-short-7;4;0;2308;false;;252
