name;id;results;time;error;timestamps;httpRequests
interactive-discover-1;0;6;21933;false;4645 4678 4688 4724 13195 13262;51
interactive-discover-1;1;4;11872;false;6222 6268 6337 6973;50
interactive-discover-1;2;1;14235;false;5417;43
interactive-discover-1;3;14;4505;false;2206 2208 2214 2215 2219 2222 2222 2223 2227 2229 2233 2233 2233 2236;30
interactive-discover-1;4;8;30225;false;6134 6205 6238 6500 6697 6783 6871 6933;45
interactive-discover-2;0;66;57578;false;4337 4464 4501 4536 4579 4586 5264 5284 5295 5309 5352 5361 5393 5479 5557 5559 5579 5599 5619 5642 5657 5674 5697 5708 5723 5742 5765 5771 5778 5798 5815 5832 5862 5886 5889 5912 6074 6250 6351 6386 6420 6446 6478 6569 6674 6815 6816 7390 7391 7842 7842 8142 8143 8259 8259 8416 8488 8518 8536 8584 10748 10820 10877 10909 56311 56380;52
interactive-discover-2;1;46;17386;false;4281 4281 4282 4282 13880 14010 14153 14325 14450 14493 14547 14598 14772 14849 14881 14901 14930 14981 15050 15107 15163 15193 15298 15333 15360 15403 15434 15558 15642 15747 15807 15883 15920 16108 16294 16485 16502 16760 17103 17308 17311 17323 17343 17351 17354 17360;51
interactive-discover-2;2;32;10617;false;7531 10031 10098 10174 10236 10258 10263 10275 10326 10360 10409 10426 10439 10457 10479 10486 10503 10510 10514 5378 5379 5382 5382 5385 5386 5386 5387 5387 5388 5388 5389 5390;44
interactive-discover-2;3;198;24443;false;4279 4285 4303 4308 4308 4310 4320 4325 4325 4342 4358 4363 4363 4369 4836 4843 7185 7226 7232 7340 7515 7564 7627 7679 7781 7809 7817 7937 8056 8212 8341 8435 8743 8776 8856 8991 9113 9230 9537 9740 9942 10037 10070 10197 10905 11544 11729 12024 12174 12344 12415 12478 12525 12584 12609 12658 12709 12775 12871 12902 12927 12968 12991 13062 13102 13107 13131 13152 13169 13189 13231 13258 13280 13333 13433 13651 13859 13871 14000 14097 14245 14394 14412 14464 14489 14554 14908 15017 15106 15188 15189 15305 15350 15403 15447 15499 15504 15712 15765 15840 15875 15974 15981 16173 16189 16255 16276 16481 16486 16636 16671 16895 16944 16974 16980 17009 17025 17150 17166 17202 17206 17231 17248 17267 17282 17338 17338 17451 17470 17544 17553 17711 17714 17767 17774 17956 17965 18074 18082 18267 18276 18339 18351 18466 18466 18847 18972 19101 19135 19291 19291 19379 19429 19489 19546 19596 19666 19823 19866 19916 19947 20087 20230 20636 20653 21836 21847 22366 22395 22868 22877 22946 22957 23083 23169 23230 23270 23273 23296 23327 23395 23425 23450 23454 23495 23540 23609 23645 23653 23712 23793 23926 23926 24135 24199 24240 24313 24313;31
interactive-discover-2;4;98;44261;false;6056 6214 6219 6245 6278 6376 6914 7437 7614 9412 9663 10719 13125 13330 13486 13518 13633 13704 13758 13823 13866 13905 13927 13942 13973 14008 14028 14084 14143 14331 14349 14445 14545 14591 14793 15178 15579 15601 15889 16020 16070 16148 16268 16322 16339 16351 16366 16390 16439 16465 16509 16534 16614 16634 16654 16711 16756 16815 16849 16912 16928 17014 17118 17224 17224 17286 17374 17413 17469 17512 17560 17600 17614 17660 17746 17847 17851 17880 17926 17944 17944 17979 18011 18022 18026 18037 18045 18054 18065 18079 18086 18103 18129 18183 18193 18221 18283 18316;46
