name;id;results;time;error;timestamps;httpRequests
interactive-discover-1;0;6;19618;false;10770 10813 10840 10908 12762 12884;51
interactive-discover-1;1;4;16604;false;10518 10609 10795 10816;50
interactive-discover-1;2;1;17013;false;8189;43
interactive-discover-1;3;14;19334;false;6148 6157 6159 6160 6162 6165 6167 6169 6169 6170 6172 6183 6198 6272;30
interactive-discover-1;4;8;33130;false;8969 9018 9112 9138 9241 9253 9475 9498;45
interactive-discover-2;0;66;42816;false;10495 10750 11014 11279 11322 12006 12474 12679 40142 40303 40361 40445 40462 40500 40539 40639 40791 40857 40914 41140 41143 41261 41334 41444 41481 41697 41786 41882 41888 41910 41911 41947 41957 41992 42011 42031 42051 42054 42175 42215 42270 42312 42312 42332 42335 42340 42360 42375 42412 42426 42443 42443 42446 42457 42464 42505 42508 42514 42527 42527 42577 42577 42752 42752 42768 42769;52
interactive-discover-2;1;46;18651;false;6314 6325 6326 6332 15858 15906 15937 15958 16141 16202 16202 16216 16220 18210 18311 18327 18330 18335 18368 18368 18393 18393 18466 18466 18470 18471 18495 18495 18501 18502 18526 18528 18533 18533 18539 18539 18555 18555 18563 18563 18575 18577 18580 18580 18599 18599;51
interactive-discover-2;2;32;16631;false;5735 14372 14409 14423 14440 14478 14478 14496 14497 14497 16542 16551 16551 16556 16557 16559 16559 16563 16564 16566 16566 16570 16573 16576 16576 16583 16583 16585 16585 16616 16616 16631;44
interactive-discover-2;3;198;19298;false;5886 5995 6026 6040 6042 6126 6251 6281 6305 6344 6372 6557 6557 6629 6906 6938 8566 8691 8775 8827 8920 8946 9009 9062 9134 9158 9207 9219 9333 9374 9449 9449 9485 9518 9579 9587 9603 9612 9620 9719 9742 9772 9796 9831 9904 9924 9962 9967 10040 10053 10110 10268 10564 10786 10995 11021 11142 11278 11403 11431 11469 11470 11500 11517 11668 11747 11790 11801 11853 11891 11921 12501 12518 12523 12552 12592 12616 12634 12668 12687 12721 12745 12892 12900 13053 13064 13172 13189 13366 13386 13415 13434 13470 13470 13477 13485 13493 13494 13512 13527 13569 13606 13843 14094 14183 14204 14285 14432 14508 14621 14621 14640 14657 14694 14705 14926 14926 14955 14969 14986 14997 15099 15118 15376 15385 15642 15651 15717 15721 16540 16559 16872 16886 17006 17022 17216 17228 17339 17425 17559 17871 18058 18245 18278 18424 18542 18550 18571 18683 18685 18777 18783 18806 18864 18864 18971 18993 19043 19063 19108 19144 19167 19168 19184 19205 19217 19237 19253 19265 19270 19272 19274 19275 19280 19281 19281 19282 19283 19283 19284 19284 19284 19285 19285 19285 19286 19292 19292 19292 19293 19293 19294 19294 19294 19295 19295 19296 19297;31
interactive-discover-2;4;98;47481;false;8612 8812 8870 8928 8993 9114 9214 9377 9591 9605 10227 10298 21303 21529 21651 21988 21988 22181 22465 22856 22952 23073 24009 24192 24310 24594 24738 24960 25013 25074 25128 25271 25352 25509 25573 25688 25786 26208 26209 26587 26588 26877 26882 27283 27285 27354 27489 27540 27554 27608 27655 27704 27766 27850 27956 27964 28087 28136 28154 28184 28312 28442 28540 28562 28957 28995 29014 29020 29034 29046 29073 29135 29156 29178 30932 31083 31241 31241 31474 32100 32159 32245 32299 32314 32349 32385 32408 32442 32442 32472 32475 32481 32487 32512 32552 32552 32593 32606;46
interactive-discover-3;0;71;78780;true;2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2146 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147 2147;178
interactive-discover-3;1;67;40621;false;40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40618 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619 40619;179
interactive-discover-3;2;55;13436;false;13434 13434 13434 13434 13434 13434 13434 13434 13434 13434 13434 13434 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13435 13436 13436 13436 13436 13436 13436 13436 13436 13436 13436 13436;128
interactive-discover-3;3;0;121341;true;;
interactive-discover-3;4;142;9256;false;9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9249 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9252 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9253 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9254 9256 9256 9256 9256 9256 9256 9256 9256 9256 9256 9256 9256 9256 9256;197
interactive-discover-4;0;5;9660;false;9660 9660 9660 9660 9660;68
interactive-discover-4;1;3;1586;false;1586 1586 1586;55
interactive-discover-4;2;3;976;false;976 976 976;48
interactive-discover-4;3;3;2117;false;2117 2117 2117;36
interactive-discover-4;4;7;9818;false;9818 9818 9818 9818 9818 9818 9818;66
interactive-discover-5;0;15;2854;false;375 423 423 433 457 587 1324 1328 1329 1330 1331 1419 1681 2738 2745;52
interactive-discover-5;1;3;751;false;171 662 688;51
interactive-discover-5;2;3;644;false;146 616 628;44
interactive-discover-5;3;4;795;false;296 321 355 355;31
interactive-discover-5;4;20;1746;false;149 174 251 323 335 394 653 653 685 926 1059 1070 1112 1185 1258 1264 1318 1492 1517 1704;46
interactive-discover-6;0;0;121273;true;;
interactive-discover-6;1;1;2082;false;1621;51
interactive-discover-6;2;1;929;false;670;44
interactive-discover-6;3;0;83201;true;;174
interactive-discover-6;4;27;8908;false;6314 8750 8750 8772 8772 8787 8787 8788 8815 8815 8817 8826 8826 8840 8849 8849 8850 8853 8853 8854 8857 8857 8858 8861 8861 8862 8865;46
interactive-discover-7;0;1;121041;true;17948;
interactive-discover-7;1;1;2127;false;1617;51
interactive-discover-7;2;1;1041;false;288;44
interactive-discover-7;3;1;81176;true;3909;
interactive-discover-7;4;1;5194;false;3943;46
interactive-discover-8;0;10;30247;false;21645 22031 22443 22568 24046 24441 26889 27336 28220 29717;749
interactive-discover-8;1;10;38842;false;31696 31696 33013 33013 35047 35047 36454 36454 38199 38199;1862
interactive-discover-8;2;10;66271;true;42295 42295 44994 48031 48881 49769 51433 52355 25643 25643;2479
interactive-discover-8;3;10;43674;false;32456 33227 33609 35100 36273 36552 38312 39958 41411 42734;2725
interactive-discover-8;4;10;56732;false;46737 46916 48300 48773 50638 50902 52415 53420 54508 55743;5190
interactive-short-1;0;0;4800;false;;1281
interactive-short-1;1;0;3927;false;;1294
interactive-short-1;2;0;5039;false;;1112
interactive-short-1;3;0;3239;false;;729
interactive-short-1;4;0;3215;false;;676
interactive-short-2;0;0;113944;true;;
interactive-short-2;1;1;120363;true;167;
interactive-short-2;2;0;119989;true;;
interactive-short-2;3;0;119704;true;;
interactive-short-2;4;1;120263;true;79226;
interactive-short-3;0;1;2961;false;377;183
interactive-short-3;1;0;2506;false;;325
interactive-short-3;2;0;2435;false;;524
interactive-short-3;3;0;2990;false;;828
interactive-short-3;4;0;2926;false;;1099
interactive-short-4;0;0;2623;false;;114
interactive-short-4;1;0;4399;false;;401
interactive-short-4;2;0;2900;false;;323
interactive-short-4;3;0;2593;false;;112
interactive-short-4;4;0;3193;false;;408
interactive-short-5;0;0;2809;false;;277
interactive-short-5;1;0;2601;false;;179
interactive-short-5;2;0;4121;false;;501
interactive-short-5;3;0;2582;false;;339
interactive-short-5;4;0;2919;false;;408
interactive-short-6;0;1;116528;true;21200;
interactive-short-6;1;1;119749;true;234;
interactive-short-6;2;0;119766;true;;
interactive-short-6;3;0;119540;true;;
interactive-short-6;4;0;119198;true;;
interactive-short-7;0;0;2665;false;;160
interactive-short-7;1;0;2830;false;;220
interactive-short-7;2;0;2662;false;;219
interactive-short-7;3;0;2469;false;;381
interactive-short-7;4;0;3202;false;;380
