cpu_percentage,memory,memory_percentage,received,transmitted
20.64083756345178,341151744,2.0854705134866136,103594,748290
27.47727959697733,351719424,2.1500710480685568,252893,1430536
23.30959390862944,398499840,2.43604108894467,583224,2364126
30.312146464646467,417214464,2.550444128675251,645434,3533267
6.91199494949495,419278848,2.5630637679889325,674409,3799970
23.95520408163265,443854848,2.7132975693422887,838600,4355707
14.22110831234257,486641664,2.974854617498482,955333,5603319
33.12119897959184,495013888,3.026034265826192,1193549,5954707
11.638886075949367,494903296,3.025358213720102,1260023,7198888
14.027989949748743,495210496,3.027236136237019,1447461,7945029
17.32212658227848,495722496,3.030366007098547,1563138,9191717
28.585959595959597,498761728,3.048944920532579,1791190,9537297
7.12212658227848,498991104,3.0503471026785434,1857664,10781478
19.122634271099745,499814400,3.055379935023881,2042870,11527030
17.60060606060606,499826688,3.055455051924558,2159471,12773652
28.54083969465649,506646528,3.097144931800114,2431433,14120161
2.868702290076336,501309440,3.0645191579395434,2454067,14363413
20.993460559796436,502865920,3.074033965358589,2640923,15110747
21.765050505050503,496611328,3.0357994629141603,2964918,16377103
25.73612090680101,494804992,3.0247572785146883,3025910,17763264
3.8390561224489796,494903296,3.025358213720102,3049181,18012735
22.470428211586903,495542272,3.0292642925552893,3250666,19266784
17.669205128205128,495702016,3.030240812264086,3441325,20441507
9.272418136020152,495034368,3.026159460660653,3584022,20876696
12.718746867167921,497037312,3.0384035154709514,3655781,21274636
3.0921608040201005,496095232,3.0326445530857398,3684877,21613834
22.754351145038168,497819648,3.043185958147367,3874573,22834775
18.94375939849624,496832512,3.0371515671263403,4038317,24004653
18.23577889447236,496734208,3.0365506319209272,4225901,24699743
12.511303258145363,496918528,3.0376773854310772,4332159,25517242
21.740025316455696,490336256,2.99743976563527,4487858,26541474
23.42608142493639,491868160,3.0068043392529624,4681728,27847853
10.744685138539042,490418176,2.9979405449731145,4786348,28252585
8.571105527638192,491282432,3.003223766987374,4861473,28707763
21.407240506329114,491188224,3.0026478707488526,5046383,29891567
20.771822784810126,491745280,3.006053170246196,5222730,31201767
17.943350125944583,491724800,3.0059279754117347,5397280,31817559
11.947888040712467,491692032,3.0057276636765966,5481214,32549697
23.971176470588233,493039616,3.013965483784139,5659182,33601910
28.35192893401015,489926656,2.9949358689460475,5803175,34798508
14.533299748110831,491012096,3.0015711951724873,5935956,35320221
5.523853904282116,490352640,2.9975399215028387,5994917,35541688
9.267070707070706,491053056,3.001821584841409,6062491,36060410
22.85328244274809,492294144,3.009408391809754,6293276,37343560
19.51179292929293,495951872,3.0317681892445116,6439477,37643382
1.112233502538071,494948352,3.0256336423559165,6445764,37706102
24.56821882951654,496357376,3.034247046966842,6851840,38583597
26.430964467005076,496951296,3.037877697166215,6951556,39930515
10.49531328320802,497336320,3.0402313600540842,6982064,40257079
22.240761421319796,497905664,3.0437117764521036,7202747,41534789
13.9316368286445,501956608,3.068475314708515,7349600,41850711
24.29515228426396,493465600,3.0165695363409304,7678771,42467901
26.859363867684475,493891584,3.019173588897722,7867110,44134956
9.483090452261306,493883392,3.019123510963938,7899782,44375698
22.965102040816326,494219264,3.0211767062491,8127354,45748471
15.040510204081633,498253824,3.045840088637943,8279089,46074857
17.034020356234098,496963584,3.037952814066892,8609830,46696191
27.166615384615383,498352128,3.0464410238433564,8789715,48375257
6.710854271356784,498245632,3.0457900107041582,8820454,48527165
0.2509476309226933,498245632,3.0457900107041582,8821253,48528825
0.5753865336658355,497700864,3.0424598281074924,8840544,48541014
7.510125313283209,496545792,3.0353988394438844,8954333,48973590
24.90745547073791,497278976,3.039880814517593,9262701,50143789
15.7401269035533,497770496,3.04288549054466,9398231,50937157
30.99140703517588,493387776,3.0160937959699785,9673271,51750773
26.068257575757574,494592000,3.023455252236293,9841533,52652336
5.78445,494510080,3.022954472898448,9851433,52808701
13.431377551020407,494739456,3.0243566550444125,10050740,53583724
20.85379746835443,495144960,3.0268355127667435,10259867,54444046
13.234151898734178,494673920,3.023956031574137,10375742,55199443
27.90028132992327,496279552,3.03377130659589,10764127,56515319
15.536717171717171,496926720,3.0377274633648614,10811940,57060836
19.800025773195877,498368512,3.046541179710925,11005918,57826393
16.707251908396948,498491392,3.0472923487176917,11124433,59391678
23.30206106870229,503332864,3.076888407584303,11406939,60489340
6.524303797468354,498843648,3.0494456998704234,11449803,60842204
24.725634517766498,493699072,3.0179967574537874,11648196,62128409
23.654897959183675,495292416,3.0277369155748635,11972851,63069362
18.904455696202533,496533504,3.035323722543208,12049823,64330033
12.172798982188295,496562176,3.0354989953114533,12120449,64867170
18.270632911392404,496930816,3.0377525023317538,12283346,65866400
23.455335051546392,497868800,3.0434864257500736,12580055,66707308
12.17451776649746,497709056,3.0425099060412766,12646541,67802356
16.24225316455696,497782784,3.042960607445337,12733053,68378146
24.851374045801528,498966528,3.0501968688771903,12866726,68756411
17.231164556962025,499933184,3.0561060650637555,13196394,70029613
32.40343434343435,497491968,3.0411828407959884,13236573,71129113
10.395776081424936,495501312,3.029013902886367,13294346,71640481
18.68662436548223,495734784,3.030441123999224,13484706,72398981
16.526692307692308,495988736,3.0319935399465416,13586034,73633278
22.521439393939392,496664576,3.036124969483759,13873437,75070038
7.380127226463104,496857088,3.0373018009276938,13914306,75393521
23.030253164556964,499429376,3.0530262721360115,14097764,76187707
21.17920512820513,499380224,3.052725804533305,14419845,77285576
21.969076923076923,498810880,3.0492453881352857,14495413,78822809
11.577641025641025,498995200,3.0503721416454357,14564898,79588948
23.300997442455245,492617728,3.01138647019424,14795938,80841972
