name;id;error;errorDescription;failures;hash;httpRequests;httpRequestsMax;httpRequestsMin;replication;results;resultsMax;resultsMin;time;timeMax;timeMin;timestamps;timestampsMax;timestampsMin
interactive-discover-3;0;false;;0;f73f381559d96d678c3627e6da228898;177;177;177;5;71;71;71;2360;2624;2177;2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2358.8 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359 2359.2 2359.4 2359.4 2359.4 2359.4 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2359.8 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360 2360;2622 2622 2622 2622 2622 2622 2622 2622 2622 2622 2622 2622 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2623 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624 2624;2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2176 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177 2177
interactive-discover-3;1;false;;0;d530ff9771c704dd461c13ed95124d61;178;178;178;5;67;67;67;1478.8;1516;1457;1477.6 1477.8 1477.8 1477.8 1477.8 1478 1478 1478 1478 1478 1478 1478 1478 1478 1478 1478 1478 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.2 1478.4 1478.4 1478.4 1478.4 1478.4 1478.4 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.6 1478.8;1515 1515 1515 1515 1515 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516 1516;1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1456 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457 1457
interactive-discover-3;2;false;;0;f5163cb91864e0c46c72cbb87d71e580;127;127;127;5;55;55;55;1097.2;1158;1009;1096.2 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.4 1096.6 1096.6 1096.8 1097 1097 1097 1097 1097 1097 1097 1097 1097 1097 1097 1097 1097.2 1097.2 1097.2 1097.2 1097.2 1097.2 1097.2 1097.2;1157 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158 1158;1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009 1009
interactive-discover-3;3;false;;0;b06e483e5dad42273e4331741e73598b;236;236;236;5;203;203;203;3085.2;3194;2952;3080.2 3080.2 3080.2 3080.2 3080.2 3080.2 3080.2 3080.2 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.4 3080.6 3080.6 3080.6 3080.6 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3080.8 3081 3081 3081 3081 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.4 3081.6 3082 3082 3082 3082 3082 3082 3082 3082 3082.2 3082.2 3082.2 3082.2 3082.4 3082.4 3082.4 3082.4 3082.4 3082.4 3082.4 3082.4 3082.8 3082.8 3082.8 3082.8 3082.8 3082.8 3082.8 3082.8 3082.8 3083 3083 3083.4 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.6 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3083.8 3084 3084 3084 3084 3084 3084 3084 3084 3084 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.4 3084.6 3084.6 3084.6 3084.6 3084.6 3085 3085 3085 3085 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2 3085.2;3190 3190 3190 3190 3190 3190 3190 3190 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3191 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3193 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194 3194;2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2946 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2948 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2949 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2950 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952 2952
interactive-discover-3;4;false;;0;20d5f7e2b4c95efcee3da988dbee7f16;196;196;196;5;142;142;142;2973;3223;2710;2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2967.8 2968 2968 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.4 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2968.6 2971.6 2971.6 2971.8 2971.8 2971.8 2971.8 2971.8 2971.8 2971.8 2971.8 2972 2972 2972 2972 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.2 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.4 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.6 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8 2972.8;3220 3220 3220 3220 3220 3220 3220 3220 3220 3220 3220 3220 3220 3220 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3221 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3222 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223 3223;2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2708 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2709 2710 2710 2710 2710 2710 2710 2710 2710 2710 2710 2710 2710
interactive-discover-4;0;false;;0;3112eede040aaa01aedc457789eed356;67;67;67;5;5;5;5;1624.8;1667;1548;1624.6 1624.6 1624.6 1624.6 1624.6;1667 1667 1667 1667 1667;1548 1548 1548 1548 1548
interactive-discover-4;1;false;;0;cd6f381a6281527b1dbda2f21a1a702a;54;54;54;5;3;3;3;526.8;568;494;526.6 526.6 526.6;567 567 567;494 494 494
interactive-discover-4;2;false;;0;ed1ebad4adf97e9e94be0ca88af2d8bb;47;47;47;5;3;3;3;426.2;445;405;425.2 425.2 425.2;444 444 444;404 404 404
interactive-discover-4;3;false;;0;16a10be88d7ff874026ce66a4e993ecb;35;35;35;5;3;3;3;802.6;835;762;802.2 802.2 802.2;835 835 835;762 762 762
interactive-discover-4;4;false;;0;d0ef3bb68aa278a8f97f329adee97dd8;65;65;65;5;7;7;7;1602.4;1642;1547;1602.2 1602.2 1602.2 1602.2 1602.4 1602.4 1602.4;1642 1642 1642 1642 1642 1642 1642;1547 1547 1547 1547 1547 1547 1547
interactive-discover-5;0;false;;0;cab888487e7572de37a55f0e8c3ec060;51;51;51;5;15;15;15;502.6;581;466;476 477.2 477.2 477.2 479.6 480.4 486 488.6 490.2 490.6 490.6 491.4 494.6 499.4 502.2;563 564 564 564 565 566 568 574 574 574 574 574 576 578 581;431 434 434 434 436 438 444 444 452 452 452 454 457 463 465
interactive-discover-5;1;false;;0;7fc43bb183e4fb0238576536413c6c45;50;50;50;5;3;3;3;409.8;466;380;407.8 408.8 409;463 464 465;378 379 379
interactive-discover-5;2;false;;0;2543010e761cb36b6f0c3e103e58af43;43;43;43;5;3;3;3;347.6;359;335;346.4 346.4 346.8;357 357 358;334 334 334
interactive-discover-5;3;false;;0;76fc6cfa5c07ff3011e9f2d7ac2ae7e0;30;30;30;5;4;4;4;329.2;362;317;322.8 323 324.6 326.2;354 355 355 362;309 309 314 314
interactive-discover-5;4;false;;0;880a30fb8a9114b4807acb78d9e7d141;45;45;45;5;20;20;20;501.8;551;446;463.6 467 472.2 473.6 473.8 476.8 476.8 478.2 478.8 481.4 484.8 485.6 485.8 488.2 488.6 490.2 490.2 495.4 497.2 500.2;532 532 532 533 533 535 535 535 536 537 538 539 539 541 541 545 545 547 548 550;401 401 410 411 412 415 415 417 419 421 426 428 428 433 433 435 435 442 443 444
interactive-discover-6;0;true;Query timed out after 70 seconds client-side;5;;;;;5;0;0;0;0;0;0;;;
interactive-discover-6;1;false;;0;cd3466cc43b32ce51d8f13d5516f2ef2;50;50;50;5;1;1;1;840.6;993;768;482;582;406
interactive-discover-6;2;false;;0;29960679941029d6a70f26d6904d3728;43;43;43;5;1;1;1;522.4;629;485;166.4;184;139
interactive-discover-6;3;true;Query timed out after 70 seconds client-side;5;;;;;5;0;0;0;0;0;0;;;
interactive-discover-6;4;false;;0;613936d3d666a311d54e99e3a8f9cdad;45;45;45;5;27;27;27;2670.2;2837;2524;1116.8 1150 1261.6 1277.6 1390.6 1538.2 1574 1699 1844.2 1885.2 1908.6 1908.6 1931 2008.6 2110.6 2129.4 2215.6 2238.4 2321.4 2396.4 2454.4 2518 2565 2628.8 2648.4 2662 2669;1171 1209 1332 1353 1486 1618 1652 1777 1922 1986 2021 2021 2036 2135 2241 2259 2379 2408 2494 2561 2625 2688 2738 2801 2817 2831 2836;1051 1077 1183 1195 1291 1453 1492 1617 1746 1775 1801 1801 1814 1890 1976 2003 2072 2086 2149 2261 2313 2374 2415 2480 2500 2513 2522
interactive-discover-7;0;true;Unexpected "!" at position 0 in state STOP;5;;;;;5;0;0;0;0;0;0;;;
interactive-discover-7;1;false;;0;75ab2bd12ac1e16dcc02f8c9e8d97308;50;50;50;5;1;1;1;763.4;809;738;484.6;622;411
interactive-discover-7;2;false;;0;faf54113a5297c559416a2dd78b9cc86;43;43;43;5;1;1;1;488;509;472;208.6;289;143
interactive-discover-7;3;true;Unexpected "!" at position 0 in state STOP;5;;;;;5;0;0;0;0;0;0;;;
interactive-discover-7;4;false;;0;3ee14484ce425fdbae40700cdd59c0d2;45;45;45;5;1;1;1;2701.8;3670;2253;1343.2;2388;1032
interactive-discover-8;0;true;Query timed out after 70 seconds client-side;3;0bd8cde7565c4e53b72013524d963f47;125.66666666666667;144;110;5;10;10;10;3227;3412;2891;2554.6666666666665 2554.6666666666665 2856.6666666666665 2861 3110 3110 3171.6666666666665 3175.6666666666665 3182 3191.6666666666665;3372 3372 3372 3385 3385 3385 3385 3397 3398 3398;1034 1034 1940 1940 2666 2666 2818 2818 2836 2836
interactive-discover-8;1;true;Result hash inconsistency;4;1bd59b567344e0dbc703bd8431282fcc;288.8;452;102;5;10;10;10;18293.2;30347;3214;17664 17664 18121.2 18223.2 18233 18233 18257.8 18261.8 18264.4 18276.4;29681 29681 30216 30217 30217 30217 30304 30304 30304 30346;2705 2705 2705 3174 3193 3193 3193 3203 3203 3203
interactive-discover-8;2;true;Unexpected "!" at position 0 in state STOP;1;e337b0bdcc27135c0c52a081c69175cc;660.25;1134;451;5;10;10;10;35157.25;38937;31157;35083.75 35084 35084 35084 35107 35107 35107 35111.75 35125 35125;38867 38867 38867 38867 38884 38884 38884 38884 38909 38909;31087 31088 31088 31088 31107 31107 31107 31107 31127 31127
interactive-discover-8;3;true;Query timed out after 70 seconds client-side;5;;;;;5;0;0;0;0;0;0;;;
interactive-discover-8;4;true;Query timed out after 70 seconds client-side;3;635f84cda59773e8527648b620aa0085;1618.5;1639;1598;5;10;10;10;11026.5;11491;10562;10773 10773 10808 10879 10879 10879 10900.5 10937 10958 10958;11256 11256 11326 11326 11326 11326 11369 11369 11411 11411;10290 10290 10290 10432 10432 10432 10432 10505 10505 10505
