cpu_percentage,memory,memory_percentage,received,transmitted
12.095621890547264,304414720,1.822287269661001,63433,2188402
0.019207920792079208,304148480,1.8206935038842524,63433,2188402
0,304148480,1.8206935038842524,63433,2188402
0.00455,304148480,1.8206935038842524,63433,2188402
0.00336734693877551,304148480,1.8206935038842524,63503,2188402
0.29819095477386937,304091136,1.8203502312554143,69047,2191174
0,304091136,1.8203502312554143,69047,2191174
0.4835678391959799,304168960,1.8208161012516946,72305,2239347
26.334729064039408,304697344,1.8239791133317036,115017,2585686
14.121393034825871,304742400,1.8242488275400766,147506,2788343
15.076218905472638,305606656,1.8294224364461376,175308,3178863
2.8001970443349755,305131520,1.8265781775214782,178080,3678253
0.0404040404040404,305123328,1.8265291385745015,178608,3678517
18.092326732673268,306679808,1.8358465385001095,214719,4920034
0.04995000000000001,305418240,1.8282945406656692,215115,4920232
0.0037185929648241205,305418240,1.8282945406656692,215115,4920232
0,305418240,1.8282945406656692,215115,4920232
0.21914999999999998,305401856,1.8281964627717158,219075,4922212
0.01085,305360896,1.827951268036831,219075,4922212
15.553700000000001,305643520,1.8296431117075338,263510,5894082
4.465199999999999,305987584,1.831702747480563,268129,6159445
0.004702970297029703,305987584,1.831702747480563,268129,6159445
0,305987584,1.831702747480563,268129,6159445
0,305987584,1.831702747480563,268129,6159445
0.19552763819095476,305901568,1.8311878385373057,273673,6162217
0.02651515151515152,305901568,1.8311878385373057,273739,6162349
0.03256281407035176,305909760,1.8312368774842824,273739,6162349
8.069073170731707,307253248,1.8392792647884915,288877,6305036
10.952338308457712,306094080,1.8323402537912623,322270,6558572
14.4757,306487296,1.8346941232461527,358924,6871483
12.367085427135677,306585600,1.8352825906098755,386115,7653866
0.015,306393088,1.8341301753559185,386115,7653866
0.02375,306388992,1.83410565588243,386379,7653998
14.293849999999999,306831360,1.8367537590191818,416337,8873094
2.2786138613861384,306651136,1.8356749021856904,424112,8896753
0,306651136,1.8356749021856904,424182,8896753
0.003248730964467005,306651136,1.8356749021856904,424182,8896753
0,306651136,1.8356749021856904,424182,8896753
0.1581592039800995,306589696,1.8353071100833638,428076,8898799
0,306589696,1.8353071100833638,428076,8898799
3.938994974874372,306790400,1.8365085642842973,442346,9851885
24.20328358208955,308559872,1.8471009768313043,528261,10205024
2.875,308023296,1.8438889258043183,529515,10228421
10.234851485148514,308592640,1.847297132619212,574332,10300808
2.4009045226130654,308092928,1.844305756853622,575916,10337283
0.003434343434343434,308092928,1.844305756853622,575916,10337283
0.059899497487437184,308060160,1.8441096010657143,577302,10338735
0.14676767676767677,307961856,1.8435211337019919,585750,10347183
0.06495049504950495,307949568,1.8434475752815265,586476,10347645
0.05751269035532995,307908608,1.8432023805466422,589116,10351011
0,307908608,1.8432023805466422,589116,10351011
0,307908608,1.8432023805466422,589116,10351011
0.0031632653061224487,307908608,1.8432023805466422,589116,10351011
0,307908608,1.8432023805466422,589116,10351011
0,307908608,1.8432023805466422,589116,10351011
18.66515,308269056,1.8453600942136248,658364,10660914
20.173970588235292,308842496,1.8487928205020068,725684,10898559
8.0926,308535296,1.8469538599903734,734585,10952375
11.135544554455446,308625408,1.8474932884071193,767590,11133244
23.47452736318408,309358592,1.8518822741615506,831587,11394227
0.24698492462311558,309473280,1.852568819419227,832630,11449812
25.213762376237625,309628928,1.8535005594117877,915841,12189285
13.1480198019802,309780480,1.85440777993086,953571,12318332
15.986666666666666,310198272,1.8569087662266812,984037,12422805
9.241990049751243,309927936,1.855290480976444,1010078,12501811
0,309927936,1.855290480976444,1010078,12501811
0.07073891625615764,309907456,1.8551678836090015,1011926,12502735
0.003181818181818182,309907456,1.8551678836090015,1011926,12502735
0.0882741116751269,309882880,1.8550207667680711,1013708,12503725
0.2262,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
0.0030049261083743843,309809152,1.854579416245279,1019186,12508147
0,309809152,1.854579416245279,1019186,12508147
6.726287128712871,311054336,1.8620333361857655,1075605,13274341
15.04025,310403072,1.858134739901103,1083262,13786354
22.107512437810943,310898688,1.8611015961932047,1134953,13897491
6.5854228855721395,310378496,1.8579876230601724,1174301,13924804
6.556030150753769,310693888,1.8598756225187825,1177139,13998045
0.0035175879396984926,310693888,1.8598756225187825,1177139,13998045
0.003529411764705882,310693888,1.8598756225187825,1177139,13998045
0.0695049504950495,310673408,1.8597530251513406,1178855,13998903
0.2544278606965174,310587392,1.8592381162080829,1186379,14003655
0.003432835820895522,310587392,1.8592381162080829,1186379,14003655
0,310587392,1.8592381162080829,1186379,14003655
0,310587392,1.8592381162080829,1186379,14003655
0,310587392,1.8592381162080829,1186379,14003655
0,310587392,1.8592381162080829,1186449,14003655
0.005051546391752577,310587392,1.8592381162080829,1186449,14003655
6.423155339805825,311615488,1.8653925040536818,1236834,15005380
13.732598039215684,311287808,1.8634309461746066,1251701,15273358
0,311287808,1.8634309461746066,1251701,15273358
0,311287808,1.8634309461746066,1251701,15273358
0,311287808,1.8634309461746066,1251701,15273358
0.0033165829145728643,311287808,1.8634309461746066,1251701,15273358
0.6580904522613065,311209984,1.8629650761783263,1258961,15277978
10.942376237623762,141262848,0.8456276016693838,1258961,15277978
0.003434343434343434,141262848,0.8456276016693838,1258961,15277978
0,141262848,0.8456276016693838,1258961,15277978
0,141262848,0.8456276016693838,1258961,15277978
