name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-5;0;false;11071;10938;11605;false;15;15;15;9441 9716 9739 9962 10038 10131 10279 10497 10497 10521 11120 11137 11140 11146 11605;9441 9716 9739 9962 10038 10131 10279 10497 10497 10521 11120 11137 11140 11146 11605;9441 9716 9739 9962 10038 10131 10279 10497 10497 10521 11120 11137 11140 11146 11605;128;128;128;0;0;0
interactive-discover-5;1;false;7830;7307;8024;false;3;3;3;7235 7273 8023;7235 7273 8023;7235 7273 8023;20;20;20;0;0;0
interactive-discover-5;2;false;7057;6794;7510;false;3;3;3;7365 7433 7510;7365 7433 7510;7365 7433 7510;17;17;17;0;0;0
interactive-discover-5;3;false;11215;11024;11317;false;4;4;4;9117 9518 9850 11316;9117 9518 9850 11316;9117 9518 9850 11316;224;224;224;0;0;0
interactive-discover-5;4;false;10895;10712;11279;false;20;20;20;8337 8385 8421 9146 9223 9311 9898 9900 10423 10453 10458 10459 10483 10999 11009 11011 11015 11277 11278 11279;8337 8385 8421 9146 9223 9311 9898 9900 10423 10453 10458 10459 10483 10999 11009 11011 11015 11277 11278 11279;8337 8385 8421 9146 9223 9311 9898 9900 10423 10453 10458 10459 10483 10999 11009 11011 11015 11277 11278 11279;123;123;123;0;0;0
interactive-discover-6;0;true;60180;60139;60333;true;0;0;0;;;;3316;2990;3484;1;1;1
interactive-discover-6;1;false;7601;7393;8179;false;1;1;1;8179;8179;8179;20;20;20;0;0;0
interactive-discover-6;2;false;7434;7069;7724;false;1;1;1;7723;7723;7723;17;17;17;0;0;0
interactive-discover-6;3;true;60146;60126;60153;true;0;0;0;;;;3238;2761;3584;1;1;1
interactive-discover-6;4;false;22705;22250;23626;false;27;27;27;10996 10997 10997 11027 11277 22148 22938 22952 23575 23575 23575 23580 23580 23580 23603 23603 23603 23603 23604 23604 23604 23604 23604 23604 23604 23605 23626;10996 10997 10997 11027 11277 22148 22938 22952 23575 23575 23575 23580 23580 23580 23603 23603 23603 23603 23604 23604 23604 23604 23604 23604 23604 23605 23626;10996 10997 10997 11027 11277 22148 22938 22952 23575 23575 23575 23580 23580 23580 23603 23603 23603 23603 23604 23604 23604 23604 23604 23604 23604 23605 23626;123;123;123;1;1;1
interactive-discover-7;0;false;60158;60115;60189;true;1;1;1;60136;60136;60136;1193;1123;1292;1;1;1
interactive-discover-7;1;false;8047;7996;8242;false;1;1;1;8241;8241;8241;20;20;20;0;0;0
interactive-discover-7;2;false;7358;6822;7633;false;1;1;1;7632;7632;7632;17;17;17;0;0;0
interactive-discover-7;3;false;60147;60145;60156;true;1;1;1;60156;60156;60156;1729;1441;1800;1;1;1
interactive-discover-7;4;false;26177;16751;35404;false;1;1;1;16750;16750;16750;123;123;123;1;1;1
interactive-discover-8;0;false;60231;60189;60257;true;8;8;8;44268 47787 48405 49828 54721 56527 60256 60256;44268 47787 48405 49828 54721 56527 60256 60256;44268 47787 48405 49828 54721 56527 60256 60256;805;766;821;1;1;1
interactive-discover-8;1;false;60200;60178;60255;true;7;7;7;43819 46949 46950 50113 50113 53678 60254;43819 46949 46950 50113 50113 53678 60254;43819 46949 46950 50113 50113 53678 60254;566;540;687;1;1;1
interactive-discover-8;2;false;55728;54365;57376;false;10;10;10;37222 39643 40855 40856 43577 45667 47168 52160 55548 57375;37222 39643 40855 40856 43577 45667 47168 52160 55548 57375;37222 39643 40855 40856 43577 45667 47168 52160 55548 57375;613;573;797;1;1;1
interactive-discover-8;3;false;60266;60189;60323;true;7;7;7;36391 40766 42740 44470 44470 60323 60189;36391 40766 42740 44470 44470 60323 60189;36391 40766 42740 44470 44470 60323 60189;669;623;745;1;1;1
interactive-discover-8;4;false;60202;60186;60247;true;5;5;5;50902 54515 56322 60186 60246;50902 54515 56322 60186 60246;50902 54515 56322 60186 60246;767;737;772;1;1;1
interactive-short-1;0;false;10394;8824;11422;false;1;1;1;11395;11395;11395;124;120;129;1;0;2
interactive-short-1;1;false;6951;6638;7254;false;1;1;1;7253;7253;7253;21;21;21;0;0;0
interactive-short-1;2;false;7040;6527;7194;false;1;1;1;7193;7193;7193;18;18;18;0;0;0
interactive-short-1;3;false;9572;9112;9695;false;1;1;1;9694;9694;9694;225;225;225;0;0;0
interactive-short-1;4;false;9523;8799;11326;false;1;1;1;11325;11325;11325;124;124;124;0;0;0
interactive-short-2;0;true;60193;60166;60229;true;0;0;0;;;;1427;1222;1529;3;3;3
interactive-short-2;1;true;60218;60172;60245;true;0;0;0;;;;1397;1378;1514;2;2;3
interactive-short-2;2;true;60191;60170;60255;true;0;0;0;;;;1278;1187;1639;2;2;3
interactive-short-2;3;false;60206;60169;60227;true;1;1;1;60226;60226;60226;1458;1381;1510;3;3;3
interactive-short-2;4;true;60234;60175;60272;true;0;0;0;;;;1438;1122;1704;3;3;3
interactive-short-3;0;false;12356;11812;12622;false;1;1;1;12621;12621;12621;317;292;336;4;4;4
interactive-short-3;1;false;11871;11330;12348;false;1;1;1;12348;12348;12348;297;206;345;4;4;4
interactive-short-3;2;false;11770;11608;12227;false;1;1;1;11842;11842;11842;373;363;391;4;4;4
interactive-short-3;3;true;11924;11422;12496;false;0;0;0;;;;299;214;355;4;4;4
interactive-short-3;4;false;11984;11724;12087;false;1;1;1;11627;11627;11627;296;241;335;4;4;4
interactive-short-4;0;false;6821;6581;6924;false;1;1;1;6924;6924;6924;1;1;1;0;0;0
interactive-short-4;1;false;6997;6847;7286;false;1;1;1;7285;7285;7285;1;1;1;0;0;0
interactive-short-4;2;false;6619;6569;6710;false;1;1;1;6709;6709;6709;2;2;2;0;0;0
interactive-short-4;3;false;6329;6118;6411;false;1;1;1;6410;6410;6410;2;2;2;0;0;0
interactive-short-4;4;false;6755;6581;6786;false;1;1;1;6785;6785;6785;1;1;1;0;0;0
interactive-short-5;0;false;8094;7949;8379;false;1;1;1;8378;8378;8378;40;40;40;0;0;0
interactive-short-5;1;false;8347;7966;8523;false;1;1;1;8522;8522;8522;39;39;39;0;0;0
interactive-short-5;2;false;9535;9156;9802;false;1;1;1;9795;9795;9795;103;103;103;0;0;0
interactive-short-5;3;false;8090;7883;8390;false;1;1;1;8389;8389;8389;38;38;38;0;0;0
interactive-short-5;4;false;8451;8052;9344;false;1;1;1;9343;9343;9343;53;53;53;0;0;0
interactive-short-6;0;true;60165;60140;60211;true;0;0;0;;;;2916;2223;3857;3;3;3
interactive-short-6;1;false;60288;60190;60504;true;1;1;1;60504;60504;60504;4804;3907;5146;3;3;3
interactive-short-6;2;true;60181;60163;60208;true;0;0;0;;;;5755;5388;5917;2;2;2
interactive-short-6;3;true;60240;60193;60278;true;0;0;0;;;;6088;6040;6153;2;2;2
interactive-short-6;4;false;60211;60169;60222;true;1;1;1;60221;60221;60221;4472;3559;5412;2;2;2
interactive-short-7;0;true;11864;11771;11914;false;0;0;0;;;;308;279;336;5;5;5
interactive-short-7;1;true;12031;11567;12167;false;0;0;0;;;;306;294;322;5;5;5
interactive-short-7;2;true;11870;11259;12831;false;0;0;0;;;;294;286;326;5;5;5
interactive-short-7;3;true;12034;11880;12648;false;0;0;0;;;;451;430;472;5;5;5
interactive-short-7;4;true;11908;11702;12050;false;0;0;0;;;;330;287;378;5;5;5
