name;id;results;time;error;timestamps;httpRequests
interactive-discover-1;0;6;39296;false;4791 5006 5199 5283 29672 29881;51
interactive-discover-1;1;4;16105;false;9211 9520 9680 9745;50
interactive-discover-1;2;1;14730;false;7090;43
interactive-discover-1;3;14;28638;false;4863 4903 5003 5120 5196 5264 5312 5384 5500 5802 5986 5987 6077 6267;30
interactive-discover-1;4;8;41893;false;7131 7172 7179 7201 7219 7236 7247 13476;45
interactive-discover-2;0;66;48288;false;3611 3636 3675 3694 3795 3810 3814 3826 6139 6142 6160 6167 6178 6192 6192 6210 6220 6232 6237 6249 6250 6259 6274 6282 6289 6302 6302 6309 6320 6326 6333 6341 6347 6351 6362 6368 6378 6385 6397 6404 6406 6413 6420 6427 6438 6445 6453 6455 6466 6488 6496 6505 6516 6516 6531 6538 6545 6561 6597 6601 8958 8978 9005 9022 47857 47886;52
interactive-discover-2;1;46;15546;false;6635 6651 6672 6675 13028 13345 13482 13558 13651 13656 13720 13846 13949 14064 14071 14133 14181 14202 14234 14280 14285 14324 14380 14397 14402 14418 14431 14452 14461 14487 14521 14532 14535 14545 14561 14562 14570 14574 14574 14586 14586 14587 14588 14589 14589 14589;51
interactive-discover-2;2;32;14773;false;4668 13715 13817 13854 13927 14064 14235 14308 14334 14406 14444 14504 14516 14531 14563 14585 14586 14594 14612 14628 14654 14656 14666 14687 14688 14726 14733 14733 14739 14757 14757 14759;44
interactive-discover-2;3;198;22856;false;4480 4490 4493 4493 4503 4505 4508 4514 4514 4521 4524 4531 4531 4536 4777 4789 10092 10217 10217 10251 10273 10335 10351 10453 10466 10511 10511 10542 10554 10583 10631 10725 10735 10766 10789 10851 10938 11003 11005 11100 11148 11278 11399 11652 11693 11791 11846 12030 12133 12202 12221 12312 12402 12725 12783 12946 13037 13100 13143 13405 13607 13825 13918 14057 14137 14275 14305 14462 14541 14678 14696 14805 14859 14962 14977 15051 15066 15096 15111 15172 15220 15288 15301 15377 15403 15478 15485 15542 15542 15614 15626 15700 15711 15750 15750 15788 15799 15876 15890 15936 15936 16015 16028 16074 16082 16122 16151 16189 16203 16238 16238 16306 16314 16462 17240 17977 17977 18242 18347 18461 18594 18846 18846 18994 19286 19330 19356 19404 19404 19549 19575 19648 19680 19749 19771 19901 19939 19979 20024 20081 20110 20165 20171 20240 20261 20304 20324 20385 20406 20456 20475 20491 20501 20584 20595 20666 20666 20777 20809 20842 20852 20913 20914 20959 21000 21047 21057 21095 21095 21144 21293 21361 21434 21552 21552 21720 21744 21807 21826 21867 21867 21891 21911 21929 21941 21948 21964 21992 22003 22084 22084 22155 22175 22281 22281 22432 22433 22512;31
interactive-discover-2;4;98;45983;false;5126 5145 5175 5187 5196 5205 5215 5226 5244 5335 5628 5637 7946 8202 8388 8629 8851 9036 9188 9227 9372 11275 11596 11765 12140 12411 12675 12907 13105 13229 13429 13498 13625 13717 13782 14002 14033 14087 14101 14143 14163 14525 14578 14811 14857 15055 15279 15511 15586 15662 15843 15903 16406 16475 16593 16644 16722 16737 16859 16872 16928 16936 16950 16966 16983 17001 17059 17075 17355 17369 17431 17452 17682 17696 17881 17901 17978 17997 18037 18045 18192 18210 18262 18376 18480 18681 18726 18855 18900 18946 19004 19127 19169 19238 19467 19479 19533 19662;46
interactive-discover-3;0;71;80708;true;3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682 3682;178
interactive-discover-3;1;67;115172;false;115171 115171 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172 115172;179
interactive-discover-3;2;55;30996;false;30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30995 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996 30996;128
interactive-discover-3;3;0;121816;true;;
interactive-discover-3;4;0;83432;true;;
interactive-discover-4;0;5;8312;false;8311 8311 8311 8311 8311;68
interactive-discover-4;1;3;2724;false;2723 2723 2723;55
interactive-discover-4;2;3;2246;false;2246 2246 2246;48
interactive-discover-4;3;3;4301;false;4300 4300 4300;36
interactive-discover-4;4;7;7232;false;7231 7231 7231 7231 7231 7231 7231;66
interactive-discover-5;0;15;2192;false;380 380 2097 2101 2101 2101 2103 2103 2103 2107 2107 2191 2191 2191 2191;52
interactive-discover-5;1;3;642;false;166 583 610;51
interactive-discover-5;2;3;598;false;117 583 589;44
interactive-discover-5;3;4;756;false;196 343 343 346;31
interactive-discover-5;4;20;1932;false;222 222 1652 1652 1655 1655 1655 1658 1658 1658 1660 1661 1661 1930 1930 1930 1931 1931 1932 1932;46
interactive-discover-6;0;16;120992;true;2805 4269 5603 5862 9602 12860 15510 24680 30692 34070 43092 47414 56438 67449 91679 67035;
interactive-discover-6;1;1;2200;false;1844;51
interactive-discover-6;2;1;688;false;587;44
interactive-discover-6;3;0;121113;true;;
interactive-discover-6;4;27;5537;false;1983 1983 2008 2096 2425 2569 2766 2866 3212 3290 3366 3424 3465 3576 3693 3853 4119 4246 4439 4570 4734 5206 5370 5439 5487 5529 5535;46
interactive-discover-7;0;1;121497;true;5697;
interactive-discover-7;1;1;1404;false;870;51
interactive-discover-7;2;1;1036;false;176;44
interactive-discover-7;3;2;120329;true;12629 23010;
interactive-discover-7;4;1;9799;false;2734;46
interactive-discover-8;0;10;85168;false;29513 30063 32375 36848 37810 45784 51800 60423 70025 82663;918
interactive-discover-8;1;10;105764;true;15976 15976 17570 17570 19364 19364 21126 21126 22813 22813;1245
interactive-discover-8;2;0;129693;true;;
interactive-discover-8;3;10;82588;false;36591 37221 41667 44608 46748 49933 54168 60404 68895 78304;362
interactive-discover-8;4;0;114859;true;;
interactive-short-1;0;0;412;false;;40
interactive-short-1;1;1;170;false;56;21
interactive-short-1;2;0;122;false;;45
interactive-short-1;3;0;147;false;;50
interactive-short-1;4;0;204;false;;27
interactive-short-2;0;1;120843;true;40257;
interactive-short-2;1;0;120416;true;;
interactive-short-2;2;1;119781;true;52661;
interactive-short-2;3;0;121387;true;;
interactive-short-2;4;1;120684;true;37794;
interactive-short-3;0;0;113;false;;9
interactive-short-3;1;0;590;false;;253
interactive-short-3;2;0;299;false;;364
interactive-short-3;3;0;1756;false;;556
interactive-short-3;4;0;810;false;;557
interactive-short-4;0;0;955;false;;237
interactive-short-4;1;0;711;false;;30
interactive-short-4;2;0;462;false;;79
interactive-short-4;3;0;949;false;;213
interactive-short-4;4;0;769;false;;82
interactive-short-5;0;0;1522;false;;309
interactive-short-5;1;0;1496;false;;40
interactive-short-5;2;0;1416;false;;22
interactive-short-5;3;0;922;false;;61
interactive-short-5;4;0;555;false;;145
interactive-short-6;0;1;118375;true;38595;
interactive-short-6;1;0;119954;true;;
interactive-short-6;2;0;120109;true;;
interactive-short-6;3;1;119900;true;162;
interactive-short-6;4;0;119587;true;;
interactive-short-7;0;0;533;false;;19
interactive-short-7;1;0;145;false;;11
interactive-short-7;2;0;338;false;;55
interactive-short-7;3;0;1376;false;;157
interactive-short-7;4;0;399;false;;45
