name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-1;0;false;13691;13565;13768;false;6;6;6;11914 13435 13470 13491 13510 13767;11914 13435 13470 13491 13510 13767;11914 13435 13470 13491 13510 13767;127;127;127;1;1;1
interactive-discover-1;1;false;7784;7571;8348;false;4;4;4;7438 8347 8347 8347;7438 8347 8347 8347;7438 8347 8347 8347;19;19;19;0;0;0
interactive-discover-1;2;false;7388;6923;7605;false;1;1;1;7605;7605;7605;16;16;16;0;0;0
interactive-discover-1;3;false;12765;12574;13351;false;14;14;14;9584 10522 10594 10676 10740 10808 12119 13348 13348 13349 13349 13349 13350 13351;9584 10522 10594 10676 10740 10808 12119 13348 13348 13349 13349 13349 13350 13351;9584 10522 10594 10676 10740 10808 12119 13348 13348 13349 13349 13349 13350 13351;223;223;223;1;1;1
interactive-discover-1;4;false;14098;13916;14189;false;8;8;8;13908 13909 13910 13911 13912 13912 13913 14188;13908 13909 13910 13911 13912 13912 13913 14188;13908 13909 13910 13911 13912 13912 13913 14188;122;122;122;1;1;1
interactive-discover-2;0;false;17980;14164;21391;false;66;66;66;11464 11523 11643 13362 13487 13550 13603 13871 13906 13952 14042 14084 14111 14223 14232 14245 14281 14328 14348 14363 14376 14384 14389 14394 14395 14397 14398 14406 14408 14413 14421 14423 14425 14426 14427 14428 14430 14431 14432 14432 14433 14434 14434 14439 14439 14439 14440 14440 14441 14442 14444 14445 14445 14446 14447 14449 14449 14450 14450 14747 14748 14748 21389 21389 21389 21390;11464 11523 11643 13362 13487 13550 13603 13871 13906 13952 14042 14084 14111 14223 14232 14245 14281 14328 14348 14363 14376 14384 14389 14394 14395 14397 14398 14406 14408 14413 14421 14423 14425 14426 14427 14428 14430 14431 14432 14432 14433 14434 14434 14439 14439 14439 14440 14440 14441 14442 14444 14445 14445 14446 14447 14449 14449 14450 14450 14747 14748 14748 21389 21389 21389 21390;11464 11523 11643 13362 13487 13550 13603 13871 13906 13952 14042 14084 14111 14223 14232 14245 14281 14328 14348 14363 14376 14384 14389 14394 14395 14397 14398 14406 14408 14413 14421 14423 14425 14426 14427 14428 14430 14431 14432 14432 14433 14434 14434 14439 14439 14439 14440 14440 14441 14442 14444 14445 14445 14446 14447 14449 14449 14450 14450 14747 14748 14748 21389 21389 21389 21390;128;128;128;1;1;1
interactive-discover-2;1;false;7664;7554;7917;false;46;46;46;7590 7595 7597 7621 7626 7630 7639 7696 7697 7698 7699 7700 7702 7703 7704 7707 7708 7709 7710 7712 7713 7714 7715 7716 7717 7718 7719 7719 7720 7720 7721 7722 7723 7724 7728 7729 7730 7731 7732 7733 7733 7734 7734 7735 7735 7917;7590 7595 7597 7621 7626 7630 7639 7696 7697 7698 7699 7700 7702 7703 7704 7707 7708 7709 7710 7712 7713 7714 7715 7716 7717 7718 7719 7719 7720 7720 7721 7722 7723 7724 7728 7729 7730 7731 7732 7733 7733 7734 7734 7735 7735 7917;7590 7595 7597 7621 7626 7630 7639 7696 7697 7698 7699 7700 7702 7703 7704 7707 7708 7709 7710 7712 7713 7714 7715 7716 7717 7718 7719 7719 7720 7720 7721 7722 7723 7724 7728 7729 7730 7731 7732 7733 7733 7734 7734 7735 7735 7917;20;20;20;0;0;0
interactive-discover-2;2;false;7515;7377;7672;false;32;32;32;7637 7638 7639 7640 7642 7643 7647 7647 7648 7650 7652 7654 7657 7658 7660 7661 7662 7663 7664 7665 7665 7666 7667 7668 7669 7669 7670 7670 7671 7671 7671 7671;7637 7638 7639 7640 7642 7643 7647 7647 7648 7650 7652 7654 7657 7658 7660 7661 7662 7663 7664 7665 7665 7666 7667 7668 7669 7669 7670 7670 7671 7671 7671 7671;7637 7638 7639 7640 7642 7643 7647 7647 7648 7650 7652 7654 7657 7658 7660 7661 7662 7663 7664 7665 7665 7666 7667 7668 7669 7669 7670 7670 7671 7671 7671 7671;17;17;17;0;0;0
interactive-discover-2;3;false;24786;24641;25317;false;198;198;198;10733 10822 10846 10993 11118 11225 11740 14359 14395 14453 14510 14676 14904 14922 14964 15017 15095 15166 15344 15375 15420 15491 15512 15622 15633 15948 15948 16037 16038 16199 16199 16394 16453 16519 16601 16676 16699 16893 16893 17042 17042 17187 17348 17348 17419 17419 17538 17538 17688 17739 17751 17847 17847 18095 18168 18227 18241 18503 18558 18622 18634 18862 18907 18950 19021 19107 19712 19764 19831 19874 19887 19945 19977 20004 20043 20226 20226 20338 20338 20392 20392 20552 20552 20634 20634 20709 20709 20881 20881 21005 21005 21153 21153 21237 21237 21353 21353 21588 21588 21666 21666 21756 21931 22196 22243 22290 22358 22404 22499 22623 22654 22697 22731 22773 22859 23107 23123 23267 23324 23371 23417 23491 23589 23631 24068 24128 24221 24311 24334 24356 24370 24414 24475 24490 24520 24537 24585 24732 24732 24773 24773 24884 24884 24919 24919 24954 24954 25057 25057 25165 25181 25201 25221 25233 25243 25246 25247 25257 25275 25276 25277 25278 25280 25281 25284 25286 25291 25293 25294 25296 25297 25302 25302 25303 25303 25303 25304 25304 25305 25306 25307 25307 25308 25308 25309 25309 25310 25310 25311 25312 25312 25314 25314 25314 25314 25315 25315 25316;10733 10822 10846 10993 11118 11225 11740 14359 14395 14453 14510 14676 14904 14922 14964 15017 15095 15166 15344 15375 15420 15491 15512 15622 15633 15948 15948 16037 16038 16199 16199 16394 16453 16519 16601 16676 16699 16893 16893 17042 17042 17187 17348 17348 17419 17419 17538 17538 17688 17739 17751 17847 17847 18095 18168 18227 18241 18503 18558 18622 18634 18862 18907 18950 19021 19107 19712 19764 19831 19874 19887 19945 19977 20004 20043 20226 20226 20338 20338 20392 20392 20552 20552 20634 20634 20709 20709 20881 20881 21005 21005 21153 21153 21237 21237 21353 21353 21588 21588 21666 21666 21756 21931 22196 22243 22290 22358 22404 22499 22623 22654 22697 22731 22773 22859 23107 23123 23267 23324 23371 23417 23491 23589 23631 24068 24128 24221 24311 24334 24356 24370 24414 24475 24490 24520 24537 24585 24732 24732 24773 24773 24884 24884 24919 24919 24954 24954 25057 25057 25165 25181 25201 25221 25233 25243 25246 25247 25257 25275 25276 25277 25278 25280 25281 25284 25286 25291 25293 25294 25296 25297 25302 25302 25303 25303 25303 25304 25304 25305 25306 25307 25307 25308 25308 25309 25309 25310 25310 25311 25312 25312 25314 25314 25314 25314 25315 25315 25316;10733 10822 10846 10993 11118 11225 11740 14359 14395 14453 14510 14676 14904 14922 14964 15017 15095 15166 15344 15375 15420 15491 15512 15622 15633 15948 15948 16037 16038 16199 16199 16394 16453 16519 16601 16676 16699 16893 16893 17042 17042 17187 17348 17348 17419 17419 17538 17538 17688 17739 17751 17847 17847 18095 18168 18227 18241 18503 18558 18622 18634 18862 18907 18950 19021 19107 19712 19764 19831 19874 19887 19945 19977 20004 20043 20226 20226 20338 20338 20392 20392 20552 20552 20634 20634 20709 20709 20881 20881 21005 21005 21153 21153 21237 21237 21353 21353 21588 21588 21666 21666 21756 21931 22196 22243 22290 22358 22404 22499 22623 22654 22697 22731 22773 22859 23107 23123 23267 23324 23371 23417 23491 23589 23631 24068 24128 24221 24311 24334 24356 24370 24414 24475 24490 24520 24537 24585 24732 24732 24773 24773 24884 24884 24919 24919 24954 24954 25057 25057 25165 25181 25201 25221 25233 25243 25246 25247 25257 25275 25276 25277 25278 25280 25281 25284 25286 25291 25293 25294 25296 25297 25302 25302 25303 25303 25303 25304 25304 25305 25306 25307 25307 25308 25308 25309 25309 25310 25310 25311 25312 25312 25314 25314 25314 25314 25315 25315 25316;224;224;224;1;1;1
interactive-discover-2;4;false;15222;14874;15560;false;98;98;98;13874 13888 13937 13963 13984 14003 14011 14014 14027 14044 14054 14094 14119 14142 14177 14224 14273 14316 14355 14417 14431 14482 14520 14546 14584 14634 14643 14678 14712 14741 14757 14885 14891 14922 14954 14992 15010 15016 15044 15097 15112 15153 15203 15284 15308 15323 15341 15344 15391 15457 15467 15479 15492 15496 15502 15505 15514 15515 15516 15517 15518 15520 15521 15522 15523 15527 15529 15530 15532 15534 15537 15539 15539 15540 15541 15542 15548 15550 15550 15551 15552 15553 15553 15553 15554 15554 15556 15556 15556 15557 15557 15557 15558 15558 15558 15558 15559 15559;13874 13888 13937 13963 13984 14003 14011 14014 14027 14044 14054 14094 14119 14142 14177 14224 14273 14316 14355 14417 14431 14482 14520 14546 14584 14634 14643 14678 14712 14741 14757 14885 14891 14922 14954 14992 15010 15016 15044 15097 15112 15153 15203 15284 15308 15323 15341 15344 15391 15457 15467 15479 15492 15496 15502 15505 15514 15515 15516 15517 15518 15520 15521 15522 15523 15527 15529 15530 15532 15534 15537 15539 15539 15540 15541 15542 15548 15550 15550 15551 15552 15553 15553 15553 15554 15554 15556 15556 15556 15557 15557 15557 15558 15558 15558 15558 15559 15559;13874 13888 13937 13963 13984 14003 14011 14014 14027 14044 14054 14094 14119 14142 14177 14224 14273 14316 14355 14417 14431 14482 14520 14546 14584 14634 14643 14678 14712 14741 14757 14885 14891 14922 14954 14992 15010 15016 15044 15097 15112 15153 15203 15284 15308 15323 15341 15344 15391 15457 15467 15479 15492 15496 15502 15505 15514 15515 15516 15517 15518 15520 15521 15522 15523 15527 15529 15530 15532 15534 15537 15539 15539 15540 15541 15542 15548 15550 15550 15551 15552 15553 15553 15553 15554 15554 15556 15556 15556 15557 15557 15557 15558 15558 15558 15558 15559 15559;123;123;123;1;1;1
