cpu_percentage,memory,memory_percentage,received,transmitted
21.27269035532995,330588160,1.978966220020047,44980,1033959
22.822821782178217,337092608,2.0179031343725664,86807,2069059
14.499600000000001,339128320,2.030089309708336,98725,2473405
28.13155,343965696,2.059046800797961,141103,2865114
17.03295566502463,348520448,2.0863124486317157,174624,3172191
17.71603015075377,352043008,2.107399190661418,200578,3954599
0.5255384615384616,352186368,2.1082573720230915,203600,3999214
18.998374384236453,355475456,2.127946504406639,240441,5200883
16.05225,360312832,2.1569039954962643,283053,6421232
1.4386934673366834,361037824,2.1612439412395865,283581,6434241
0,361037824,2.1612439412395865,283581,6434241
14.704314720812183,365527040,2.1881172775937183,304146,6674616
21.690247524752476,373800960,2.2376466018960413,360596,7137549
14.31655,377733120,2.2611852906733834,389767,7918997
3.827777777777778,379449344,2.2714589475459936,395891,8901205
11.130348258706467,381976576,2.286587458978931,426984,9162048
0.02102439024390244,381313024,2.2826153052477545,426984,9162048
16.89709359605911,385781760,2.3093660442645043,480151,10189099
30.526965174129355,392904704,2.3520053982059594,562210,10233383
17.313532338308455,399425536,2.3910403904283846,590467,10737774
30.856633165829145,411357184,2.4624655991871305,680528,11126548
10.281356783919598,412815360,2.471194529608728,713287,11197078
23.8856,421548032,2.5234700342684078,771499,11425868
18.885247524752476,424148992,2.5390398961159204,809857,11638244
23.534504950495048,432664576,2.5900158689993504,913471,12438095
23.852598039215685,439898112,2.6333172485626686,995056,12470081
21.39577114427861,449945600,2.693463502282272,1007398,12760450
0.0048484848484848485,449945600,2.693463502282272,1007398,12760450
0,449945600,2.693463502282272,1007398,12760450
19.97520202020202,453353472,2.713863699222635,1141415,13787658
36.389802955665026,466247680,2.7910509828383345,1146365,14017640
16.35373134328358,352698368,2.111322305457641,1159499,14226446
21.211902439024392,352636928,2.110954513445495,1213907,15492332
6.092128712871287,352686080,2.111248747055212,1223179,15629160
27.152709359605907,352325632,2.109091033917289,1293040,16081113
16.339313725490197,352395264,2.109507864864388,1345370,17013495
14.3855,352808960,2.111984331079504,1393106,18033904
6.6806930693069315,352649216,2.111028071847924,1405634,18426391
20.825422885572138,352952320,2.112842512441178,1452245,19721029
26.03361386138614,353333248,2.115122822916483,1527082,20384799
17.2456,354435072,2.1217185596676336,1572156,22220281
9.005418719211823,354160640,2.1200757553467153,1607559,23204703
17.2531,354701312,2.1233123250535995,1682632,24776175
21.226237623762376,357871616,2.1422903928803314,1744729,28299297
15.351165048543688,360689664,2.159159786504093,1831622,29854420
11.383316582914572,361345024,2.1630829013003163,1872922,33809763
16.04783251231527,364105728,2.1796090223794087,1956386,34657927
6.627227722772277,362737664,2.1714195202422917,2037228,35142436
21.506960784313726,366956544,2.1966745717429808,2084440,36597640
17.725223880597017,366469120,2.1937567551132897,2353312,36661430
34.862009803921566,366489600,2.1938793524506717,2355490,36832607
36.59556650246306,387784704,2.3213560638604624,2452241,44252688
24.544243902439025,333533184,1.9965957171355768,2520899,53508132
0.9887192118226602,332165120,1.9884062149984603,2538087,54920310
0.1464039408866995,330203136,1.9766613900772656,2557437,56911109
0.14876847290640394,328982528,1.9693545887692991,2568393,59473527
0.4741089108910891,326950912,1.957192932901006,2607399,62728023
2.351188118811881,325586944,1.9490279502313659,2761050,65152532
0.008390243902439025,325550080,1.9488072750240781,2761446,65152862
3.933712871287129,317603840,1.9012395081198668,2860706,65925666
0.06722772277227723,315465728,1.8884403460971873,2875820,67954444
0.1031818181818182,312950784,1.8733853930666793,2892386,70348113
1.467788944723618,312246272,1.8691680446607388,2920042,71099909
3.0098536585365854,313356288,1.8758128203468425,2927664,71641404
13.105707070707071,317448192,1.9003077683557639,3440410,72084045
24.556666666666665,316465152,1.8944230961614283,3440410,72084045
19.22509900990099,316895232,1.8969976402464501,3467002,72098163
41.79427860696517,319832064,1.914578098427027,3993771,72340015
23.598407960199005,318910464,1.9090612182448377,3993771,72340015
22.058507462686567,324562944,1.9428980833622662,3994233,72364627
34.791641791044775,324210688,1.940789409159296,3994233,72364627
40.75162561576355,303988736,1.8197367982283212,4077117,80826637
44.49960396039604,316878848,1.8968995623765443,4086261,82266329
25.87165048543689,317693952,1.9017789364043476,4168047,89369350
3.9991,325484544,1.9484149635444556,4190157,91677523
0.5639800995024875,329588736,1.9729834699558062,4202037,94100582
0.7399504950495049,329162752,1.9704334453382606,4224675,94123814
0.5967317073170731,328675328,1.9675156287085696,4261592,94144070
2.95592039800995,327393280,1.959841035388457,4300400,94182944
0.45813131313131317,326631424,1.955280414437847,4318062,94196390
0.11935323383084576,326545408,1.9547655056208428,4325978,94197170
0,326545408,1.9547655056208428,4326440,94197632
0,326545408,1.9547655056208428,4326902,94198094
0,326545408,1.9547655056208428,4327232,94198424
0,326545408,1.9547655056208428,4327232,94198424
1.787412935323383,326922240,1.9570212966286713,4400976,94505788
0.006318407960199005,326549504,1.9547900250883192,4403220,94862072
0,325963776,1.9512837412391941,4407642,95422228
0,324325376,1.941475954248635,4426386,96994365
0,324325376,1.941475954248635,4426386,96994365
0,324325376,1.941475954248635,4426386,96994365
1.9961951219512195,285356032,1.7081977406781887,4466770,98110265
0,285356032,1.7081977406781887,4466770,98110595
0.0031658291457286433,285356032,1.7081977406781887,4467100,98110925
0,285356032,1.7081977406781887,4467166,98110991
0,285356032,1.7081977406781887,4467500,98111255
0.023529411764705882,285347840,1.708148701743236,4467896,98111651
0,285347840,1.708148701743236,4467896,98111651
0,285347840,1.708148701743236,4468226,98111981
0,285347840,1.708148701743236,4468226,98111981
0,294428672,1.7625083611384096,4468226,98111981
