name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-3;0;false;14523;13855;15006;false;71;71;71;15001 15001 15001 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15004 15004 15004 15004 15004 15004 15004 15004 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005;15001 15001 15001 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15004 15004 15004 15004 15004 15004 15004 15004 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005;15001 15001 15001 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15002 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15003 15004 15004 15004 15004 15004 15004 15004 15004 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005 15005;254;254;254;1;1;1
interactive-discover-3;1;false;48324;11718;60073;true;67;67;67;14463 14463 14463 14463 14463 14463 14463 14463 14463 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14467;14463 14463 14463 14463 14463 14463 14463 14463 14463 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14467;14463 14463 14463 14463 14463 14463 14463 14463 14463 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14464 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14465 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14466 14467;148;148;148;1;1;1
interactive-discover-3;2;false;28097;27629;28426;false;55;55;55;28422 28422 28422 28422 28422 28422 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425;28422 28422 28422 28422 28422 28422 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425;28422 28422 28422 28422 28422 28422 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28423 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28424 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425 28425;101;101;101;1;1;1
interactive-discover-3;3;false;21713;21391;21835;false;203;203;203;21823 21823 21823 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21831 21831 21831 21831 21831 21831 21831 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21835;21823 21823 21823 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21831 21831 21831 21831 21831 21831 21831 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21835;21823 21823 21823 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21824 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21825 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21826 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21827 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21828 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21829 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21830 21831 21831 21831 21831 21831 21831 21831 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21832 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21834 21835;430;430;430;1;1;1
interactive-discover-3;4;false;15158;14794;15344;false;142;142;142;15334 15334 15334 15334 15334 15334 15334 15334 15334 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15342;15334 15334 15334 15334 15334 15334 15334 15334 15334 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15342;15334 15334 15334 15334 15334 15334 15334 15334 15334 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15335 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15336 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15337 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15338 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15339 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15340 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15341 15342;274;274;274;1;1;1
interactive-discover-4;0;true;14207;9564;21158;false;0;0;0;;;;144;144;144;1;1;1
interactive-discover-4;1;false;8367;8272;8674;false;3;3;3;8673 8673 8674;8673 8673 8674;8673 8673 8674;24;24;24;0;0;0
interactive-discover-4;2;false;8022;7587;8191;false;3;3;3;8190 8190 8190;8190 8190 8190;8190 8190 8190;21;21;21;0;0;0
interactive-discover-4;3;false;12904;11521;17219;false;3;3;3;17218 17218 17218;17218 17218 17218;17218 17218 17218;229;229;229;1;1;1
interactive-discover-4;4;true;9674;9079;11234;false;0;0;0;;;;143;143;143;1;1;1
