name;id;error;time;timeMin;timeMax;timeout;results;resultsMin;resultsMax;timestamps;timestampsMin;timestampsMax;httpRequests;httpRequestsMin;httpRequestsMax;restarts;restartsMin;restartsMax
interactive-discover-5;0;false;11675;11331;11917;false;15;15;15;9677 9766 10576 10712 10755 10771 11179 11199 11259 11317 11469 11723 11729 11729 11916;9677 9766 10576 10712 10755 10771 11179 11199 11259 11317 11469 11723 11729 11729 11916;9677 9766 10576 10712 10755 10771 11179 11199 11259 11317 11469 11723 11729 11729 11916;128;128;128;0;0;0
interactive-discover-5;1;false;7562;6757;7996;false;3;3;3;7201 7252 7995;7201 7252 7995;7201 7252 7995;20;20;20;0;0;0
interactive-discover-5;2;false;7134;6648;7303;false;3;3;3;7169 7228 7302;7169 7228 7302;7169 7228 7302;17;17;17;0;0;0
interactive-discover-5;3;false;12333;11034;15289;false;4;4;4;8336 9990 10423 15289;8336 9990 10423 15289;8336 9990 10423 15289;224;224;224;0;0;0
interactive-discover-5;4;false;10983;10805;11120;false;20;20;20;8899 9073 9195 9253 9275 9328 9627 9816 9913 10147 10430 10485 10593 10762 10802 10898 11060 11087 11117 11120;8899 9073 9195 9253 9275 9328 9627 9816 9913 10147 10430 10485 10593 10762 10802 10898 11060 11087 11117 11120;8899 9073 9195 9253 9275 9328 9627 9816 9913 10147 10430 10485 10593 10762 10802 10898 11060 11087 11117 11120;123;123;123;0;0;0
interactive-discover-6;0;true;60137;60124;60148;true;0;0;0;;;;1681;1645;1750;0;0;0
interactive-discover-6;1;false;7899;7748;8473;false;1;1;1;8473;8473;8473;20;20;20;0;0;0
interactive-discover-6;2;false;7438;6970;7837;false;1;1;1;7836;7836;7836;17;17;17;0;0;0
interactive-discover-6;3;true;60132;60111;60160;true;0;0;0;;;;2513;2392;2582;0;0;0
interactive-discover-6;4;false;19308;18871;19587;false;27;27;27;10704 10760 10936 11038 11811 12113 13840 13840 14045 14424 14694 15089 15557 16497 16497 16835 17221 17597 18082 18317 18420 18627 19059 19172 19549 19586 19587;10704 10760 10936 11038 11811 12113 13840 13840 14045 14424 14694 15089 15557 16497 16497 16835 17221 17597 18082 18317 18420 18627 19059 19172 19549 19586 19587;10704 10760 10936 11038 11811 12113 13840 13840 14045 14424 14694 15089 15557 16497 16497 16835 17221 17597 18082 18317 18420 18627 19059 19172 19549 19586 19587;123;123;123;0;0;0
interactive-discover-7;0;false;60146;60134;60162;true;1;1;1;60162;60162;60162;1457;1172;1602;0;0;0
interactive-discover-7;1;false;8026;7317;8219;false;1;1;1;8218;8218;8218;20;20;20;0;0;0
interactive-discover-7;2;false;7581;7128;7899;false;1;1;1;7899;7899;7899;17;17;17;0;0;0
interactive-discover-7;3;false;60136;60126;60142;true;1;1;1;60141;60141;60141;2525;2304;2639;0;0;0
interactive-discover-7;4;false;25877;25642;26410;false;1;1;1;26410;26410;26410;123;123;123;0;0;0
interactive-discover-8;0;false;30534;23627;34482;false;10;10;10;20790 22505 27706 28329 29403 30429 33790 33790 33790 34482;20790 22505 27706 28329 29403 30429 33790 33790 33790 34482;20790 22505 27706 28329 29403 30429 33790 33790 33790 34482;634;421;807;0;0;0
interactive-discover-8;1;false;60228;60194;60241;true;1;1;1;60241;60241;60241;739;625;1288;0;0;0
interactive-discover-8;2;false;20637;19463;22112;false;10;10;10;14518 16431 16685 17767 18724 18724 20774 20853 21719 22111;14518 16431 16685 17767 18724 18724 20774 20853 21719 22111;14518 16431 16685 17767 18724 18724 20774 20853 21719 22111;371;283;427;0;0;0
interactive-discover-8;3;false;60193;60173;60205;true;2;2;2;16172 60205;16172 60205;16172 60205;755;539;923;0;0;0
interactive-discover-8;4;false;60179;60166;60240;true;4;4;4;15593 19946 22097 60239;15593 19946 22097 60239;15593 19946 22097 60239;784;705;1049;0;0;0
interactive-short-1;0;false;12746;9739;14771;false;1;1;1;14770;14770;14770;129;129;129;0;0;0
interactive-short-1;1;false;7161;6477;8142;false;1;1;1;8141;8141;8141;21;21;21;0;0;0
interactive-short-1;2;false;6967;6392;7220;false;1;1;1;7219;7219;7219;18;18;18;0;0;0
interactive-short-1;3;false;10313;9821;11282;false;1;1;1;11281;11281;11281;225;225;225;0;0;0
interactive-short-1;4;false;10516;8772;15042;false;1;1;1;15042;15042;15042;124;124;124;0;0;0
interactive-short-2;0;true;60172;60154;60205;true;0;0;0;;;;1105;994;1289;0;0;0
interactive-short-2;1;true;60203;60176;60239;true;0;0;0;;;;1288;1158;1481;0;0;0
interactive-short-2;2;true;60193;60149;60230;true;0;0;0;;;;1392;1361;1434;0;0;0
interactive-short-2;3;true;60178;60167;60228;true;0;0;0;;;;1481;1413;1568;0;0;0
interactive-short-2;4;true;60212;60186;60249;true;0;0;0;;;;1543;993;2377;0;0;0
interactive-short-3;0;false;60186;60159;60247;true;1;1;1;60246;60246;60246;1222;1105;1309;0;0;0
interactive-short-3;1;false;60203;60181;60218;true;1;1;1;60217;60217;60217;1036;908;1290;0;0;0
interactive-short-3;2;true;60228;60191;60247;true;0;0;0;;;;3284;3155;3557;0;0;0
interactive-short-3;3;false;60160;60155;60180;true;1;1;1;60179;60179;60179;1275;1127;1584;0;0;0
interactive-short-3;4;false;60195;60179;60237;true;1;1;1;60231;60231;60231;998;964;1128;0;0;0
interactive-short-4;0;false;6719;6612;6996;false;1;1;1;6995;6995;6995;1;1;1;0;0;0
interactive-short-4;1;false;6686;6467;7359;false;1;1;1;7358;7358;7358;1;1;1;0;0;0
interactive-short-4;2;false;6616;6390;6701;false;1;1;1;6700;6700;6700;2;2;2;0;0;0
interactive-short-4;3;false;6187;6087;6458;false;1;1;1;6458;6458;6458;2;2;2;0;0;0
interactive-short-4;4;false;6799;6552;6974;false;1;1;1;6973;6973;6973;1;1;1;0;0;0
interactive-short-5;0;false;8205;8005;8527;false;1;1;1;8526;8526;8526;40;40;40;0;0;0
interactive-short-5;1;false;8321;8152;8525;false;1;1;1;8525;8525;8525;39;39;39;0;0;0
interactive-short-5;2;false;10254;9116;11058;false;1;1;1;11058;11058;11058;103;103;103;0;0;0
interactive-short-5;3;false;8037;7135;8443;false;1;1;1;8442;8442;8442;38;38;38;0;0;0
interactive-short-5;4;false;8950;8655;9356;false;1;1;1;9355;9355;9355;53;53;53;0;0;0
interactive-short-6;0;true;60156;60145;60168;true;0;0;0;;;;4883;3762;5692;0;0;0
interactive-short-6;1;false;60206;60162;60280;true;1;1;1;60217;60217;60217;5641;4819;5864;0;0;0
interactive-short-6;2;true;60235;60182;60257;true;0;0;0;;;;1689;1533;1943;0;0;0
interactive-short-6;3;true;60238;60181;60293;true;0;0;0;;;;1828;1659;1894;0;0;0
interactive-short-6;4;true;60209;60131;60278;true;0;0;0;;;;1801;1721;2031;0;0;0
interactive-short-7;0;true;60159;60129;60201;true;0;0;0;;;;3714;2808;3862;0;0;0
interactive-short-7;1;true;60201;60185;60228;true;0;0;0;;;;3770;3413;3931;0;0;0
interactive-short-7;2;true;60172;60122;60191;true;0;0;0;;;;3499;3171;4114;0;0;0
interactive-short-7;3;true;60228;60202;60277;true;0;0;0;;;;3313;3172;3434;0;0;0
interactive-short-7;4;true;60155;60120;60179;true;0;0;0;;;;3984;3618;4398;0;0;0
