name;id;results;time;error;timestamps;httpRequests
interactive-discover-1;0;6;43516;false;6771 6950 7233 7807 34036 34282;51
interactive-discover-1;1;4;16608;false;8515 4800 5435 551;50
interactive-discover-1;2;1;15906;false;9851;43
interactive-discover-1;3;14;19106;false;8224 8337 8369 8404 8462 8477 8501 8556 8627 8727 8794 8832 8869 8898;30
interactive-discover-1;4;8;37100;false;5927 6016 6078 6139 6152 6188 6203 6225;45
interactive-discover-2;0;66;49237;false;5047 5131 5163 5213 5264 5390 5415 5862 8102 8154 8182 8245 8248 8280 8353 8484 8642 8778 8872 8934 8934 8982 9019 9087 9127 9155 9210 9442 9442 9505 9505 9593 9593 9704 9706 9778 9778 9829 9829 9875 9877 9928 9928 10079 10080 10212 10218 10378 10378 10869 10869 11032 11032 11235 11235 11403 11403 11517 11517 11609 12908 12998 13007 13126 48737 48852;52
interactive-discover-2;1;46;17718;false;5017 5020 5020 5141 14928 15012 15084 15241 15418 15560 15594 15644 15729 15799 15845 16717 16804 16914 17000 17074 17224 17278 17321 17348 17353 17384 17398 17422 17445 17462 17472 17498 17521 17543 17548 17553 17573 17606 17612 17626 17654 17660 17670 17678 17685 17702;51
interactive-discover-2;2;32;14151;false;7195 12299 12600 12699 12855 13082 13097 13166 13193 13214 13291 13304 13325 13333 13345 13354 13377 13387 13396 13410 13418 13450 13450 13650 13847 13847 13906 13939 14088 14118 14120 14129;44
interactive-discover-2;3;198;24689;false;8152 8398 8425 8436 8464 8482 8522 8554 8584 8600 8693 8785 8863 8953 9169 9275 10377 10457 10462 10582 10623 10688 10728 10766 10815 10912 10956 10987 11021 11074 11092 11115 11143 11200 11227 11250 11281 11287 11337 11433 11477 11555 11567 11622 11694 11726 11762 11780 11793 11818 11845 11883 11914 11926 11955 11992 12077 12094 12176 12208 12258 12317 12337 12497 12600 12651 12666 12780 12854 12903 12953 13024 13070 13125 13186 13201 13241 13272 13325 13344 13381 13392 13434 13440 13632 13649 13726 13739 13904 13916 14172 14195 14283 14291 14463 14465 14578 14598 15256 15286 15322 15348 15363 15378 15424 15508 15572 15611 15646 15708 15803 15825 15894 15931 16042 16074 16139 16158 16433 16541 16755 16841 17004 17050 17296 17329 17464 17484 17540 17559 17631 17639 17683 17704 17744 17805 17982 17997 18015 18371 19873 20708 20942 21115 21224 21424 21540 21580 21665 21684 21738 21761 21820 21834 21922 21927 22241 22255 22586 22600 22788 22810 23038 23085 23144 23166 23243 23272 23310 23339 23377 23402 23439 23473 23500 23519 23598 23635 23685 23716 23752 23767 23785 23801 23804 23827 23828 23838 23838 23879 23880 23899 23903 23936 23936 23960 23962 23970;31
interactive-discover-2;4;98;46436;false;5225 5255 5287 5438 5491 5518 5673 5750 5830 5858 5904 5905 5930 5941 5976 5986 6009 6019 6025 6032 6184 6212 6297 6322 6413 6445 6462 6471 6601 6829 6855 7125 7227 7456 7644 7657 8976 9741 10144 10383 10653 10677 10885 10996 11098 11212 11275 11322 11385 11433 11497 11723 11759 11781 11800 11981 12010 12046 12065 12076 12079 14293 14494 14591 14660 14751 14766 14909 14985 15028 15099 15109 15192 15237 15272 15277 15382 15390 15411 15415 15436 15447 15462 15471 15490 15498 15511 15518 15529 15586 15702 15773 15817 15915 15956 16013 16053 16058;46
interactive-discover-3;0;71;79979;true;2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312 2312;178
